geneSymbol	B.cells	CD4.T.mem.cells	CD4.T.reg.cells	CD8_B.cells	CD8_G.cells	Dendritic.cells	Monocytes.Macrophages	NK1.cells	NK2.cells	NK3.cells	Plasma.cells
CD33	0	19.5472803333649	23.4419990647332	0	0	540.199897678234	6473.13688013613	104.325141276232	196.054212176016	85.8542949343192	44.38969217542
CD36	89.7556554777092	0	9.30785256982053	0	89.8660703146443	6325.87255788472	1793.96608037162	3.01939031637796	96.7150798114956	0	68.3780611793086
CD38	4949.10941475827	1469.07119933967	5890.49173557494	5860.68633309183	1146.42594256057	5982.91150089535	1873.30139759192	5887.18641549226	2984.67234674081	8604.5424783006	13966.6113290117
CD4	679.877304890376	10384.0272656636	12083.488679669	18.1516861919703	125.539586296379	11872.803214532	7861.65614238824	3417.74160432493	3952.57287415663	3881.93970901405	74.8795817504559
CD40	11433.4762452508	392.574546695078	982.495549036611	53.4058281601902	210.922099957582	3004.96074788963	5711.13476721587	557.233688732926	724.800801610568	135.794674752487	3311.74006472376
CD40LG	701.488375335495	6956.97015293187	3301.87451532374	132.517801505541	735.49822841031	61.6618419788813	8.56861748885072	907.691199247693	1053.55710003957	1405.11266179758	17.7110387972635
CD5	75.4644637317439	10611.3807523981	9411.79025685019	3018.7408290704	7916.98636374978	1053.25804439995	238.913217042073	4277.22667541804	4537.17429650557	5085.28707086725	20.6255135360537
CD79A	16267.907560389	282.039330524265	1962.23321583031	387.270946442558	448.550602590014	846.269254338365	0	840.327560120226	765.473616182457	1736.04474658032	15189.3455771164
CD79B	16477.9183659242	2985.38165948498	4191.63627394251	1730.18095552365	387.535244654041	109.489296334296	288.510391212832	2533.89317688588	2201.39265966282	3416.60018225156	8769.20610829067
CD8A	0	1997.54588549529	1041.10054669844	9608.64230108821	17894.2644783791	96.5772012190599	123.892128162324	1056.4742600099	2249.0004702677	4814.31426926127	269.925198884877
CD8B	0	1620.79532764151	1344.98469633907	6780.02202334643	12236.6007934726	17.5235576563915	114.013016234002	1030.02856551473	1161.89298401446	4943.63519107436	138.101264545751
CD8BP	0	243.17747557579	480.043877906485	1979.37317925734	2901.64090376026	0	31.2502520181614	373.987931601022	292.39442733708	1721.09346002982	0
CDC20	552.47655895988	0	0	4529.63262770839	286.752688574494	0	3225.42923733256	5017.28965365303	158.942611783233	774.384161131094	508.239556372107
CDCA2	408.693227369375	0	15.5130876163675	2595.06158720233	0	0	1508.47990709602	3081.4439932249	71.4117159073252	352.665398222122	225.311316344935
CDCA3	440.935550210882	148.233542528017	126.345480253305	3847.94762661457	183.241011053722	71.9388156420282	2220.38080952266	5098.60495838031	221.545008405403	275.442773873659	677.054900857416
CDCA5	285.823834919307	0	0	5501.74460787374	46.0051900092322	92.6245190409265	2543.97212880749	5880.31469959982	284.897134328437	227.660311701956	342.114496261065
CDCA8	627.243891386943	0	0	4397.95421053543	0	149.01611811563	1932.17284010355	5109.01664912644	265.216740180749	299.488141934259	314.539081424819
CDK1	903.133605214542	247.831589940876	281.993459337526	6837.83461925264	268.428587469122	217.265763724734	3851.34154307696	7166.47085746937	271.964303888527	619.630638484673	640.511871440277
CENPF	426.121509986406	330.442119921169	587.084182459421	4208.98781266411	572.725628165781	210.677960094511	1961.81017588852	4715.24650510777	919.355555184856	1220.9189769744	327.317932202592
CENPM	1885.39161351041	788.406973445718	1651.10962530205	6612.56484899738	470.773448611423	0	3407.28554262534	7023.62246043245	633.333826905123	1590.38530544399	2035.64850986269
CHAF1A	553.870821569243	0	230.972637843695	1936.24980917122	380.907378296779	5787.64900129556	985.391011217832	1844.43101567709	370.178842301751	866.712209004805	305.795657208449
CHMP7	6873.54038133082	5511.40223113588	5629.69949597978	3268.77243713667	4814.75503405944	2102.43165054917	2809.70007822644	3969.87356459226	2222.94737706267	4256.03014672607	2592.31318497162
CHPF	0	193.145746151106	1571.64814317821	1213.959590989	153.22067520024	1277.77039211793	407.362156146421	800.971369099851	472.142027219297	913.107438403782	5833.20909450633
CHRM3-AS2	654.954860748022	4004.1672940025	2172.52173685218	371.217721082029	1092.23338822766	11.5945343891914	0	374.196165415945	1076.98614069158	900.930617398735	25.1093208265002
CHST12	1037.50566419185	1242.88124119645	2267.84104187275	3319.45026621599	2900.08140579385	5530.32939149907	684.48132646231	2631.13836845474	4790.39536787249	5235.10821032175	6199.08776940676
CKAP2L	247.655895988009	0	9.99732313054798	3539.36896135107	163.357411981935	98.685298380731	1898.60402100017	3371.72193122703	104.962102121003	325.537290666575	201.771328070091
CKS1B	1666.14381818816	620.626150584336	1245.52856795413	7073.49177062354	772.73124235846	2282.01517750903	5041.47210864604	7443.63006513137	1174.26351747872	1295.9836836764	2115.68446999716
CLEC10A	0	0	0	9.02338157519913	41.5216333557901	326.359791841216	1629.24701005653	0	37.6738973684314	16.80093024747	9.86437603898222
CLEC17A	6249.95642929346	61.2016039008925	0	57.7076728646456	27.2912144122564	0	41.8350147985064	130.250251234098	16.1191799685826	0	1151.21752182213
CLEC4E	0	21.8743375159083	54.1234390171046	0	0	69.8307184803571	3920.79774836894	63.1989628290146	0	54.8727630100855	186.078002553528
CLEC5A	0	0	0	0	121.445904134541	72.0705717146327	7395.22092920104	0	111.897098153998	0	51.7879742046567
CLIC3	272.752622956534	394.901603877622	169.43739029877	730.054523258553	1120.10941437732	10968.9565564654	108.972653005266	383.879037809847	2458.92467450971	2221.26794308523	825.020541442149
CLIC4	4638.88598417512	0	599.667020192697	248.142993317976	0	1446.94518934204	4597.1136864007	793.058484132792	126.329387195636	222.419654560543	6816.05965257219
CLSTN3	990.623583952038	3295.34567619977	3986.69114976628	1972.55318155516	3345.90288694264	438.74772177281	396.777393366076	1784.14732625699	3117.18700066857	2549.73383627201	1197.84911764277
CNR2	5121.99797831922	703.003974846373	240.797593334061	131.99318629768	237.043690895027	1842.21340715538	0	238.323601178937	433.156103574353	404.763695686754	0
COBLL1	5597.61581093799	291.347559254439	0	12.0661497807895	91.8154427726626	3389.2932116768	135.081734530117	125.356756583416	40.1105175962404	5.08652016666523	5604.9833034226
COL19A1	2400.04879919133	0	331.980074990266	73.2362830173139	0	81.0299846517351	0	106.719830147842	82.8450877455059	303.187429328197	111.198420803072
CORO1B	1762.52222106034	4470.0441419477	8428.08813433231	1397.26014461543	2633.60219078274	3584.16044305878	5721.01387914419	3472.61121455704	1464.22132458799	2896.23375550423	1870.64440157426
CPNE5	7410.68005158772	357.203277520418	468.150510733936	6.19045945275289	69.5925967512539	11.0675100987736	43.9519673545754	411.678252102016	70.4745542812448	152.903878949452	7144.05015586835
CPVL	191.88539161351	212.69302648447	32.5774839943719	37.3526027996615	98.4433091299249	1448.92153043111	5565.16584811168	179.393431555836	595.472497211476	162.922782308035	153.346209333269
CR2	7101.67660078776	99.5980474128593	314.398575691716	31.4769124716249	243.866494498091	0	0	110.884506446294	125.767090219987	0	413.182841814642
CRELD2	1441.14468960229	1424.85711287135	2827.00166662271	2858.73319067297	1078.58778102153	1685.02841253828	3303.45406011339	3132.56539478841	1071.55060326031	3219.92140247384	12337.6441403925
CRTAM	40.7821813238524	958.747559207898	748.592661309825	5048.47706828234	3475.34121815505	0	864.825522786474	2630.51366700997	3436.38425051155	6390.05656210425	252.662540816658
CSF2RB	2191.2579734393	241.315829829755	1281.20866947178	9.33815069991538	269.793148189735	9757.59122494016	3976.84658747248	336.818195637335	36.1744387667028	84.4670621615923	3954.04545908021
CSGALNACT1	294.537976227823	3227.86101790601	1646.80043429751	661.120084945694	862.207438181501	1121.50769000906	220.868716683199	497.366466942674	1960.72955408538	770.068325838166	1617.08509929952
CST7	197.28815922479	4557.77419772958	9051.02478594956	7886.2256506409	12136.792923622	92.6245190409265	700.207259735966	5926.33437269771	11504.9709864132	11748.6284891987	359.377154329284
CSTA	0	67.9500697302685	0	0	88.1116351024278	79.5806678530862	5773.33284945846	0	34.4875478397581	28.0529294040325	154.467161155881
CTLA4	344.731430164872	4075.14253807007	12860.5220016089	3703.57352141138	2359.32548593957	23.0573127057783	377.62401309688	3415.1386816384	2992.7319367251	9183.94336637619	128.461078871291
CTSW	202.86520966224	4382.77949760232	913.720860604049	7419.21319260356	10741.6270554183	613.192761901098	693.654787538609	3789.64719777673	11080.2493374736	7935.27973394725	753.952195888573
CX3CR1	100.038342221757	20.4781032063823	1170.7210121152	330.402657910489	1301.59599021883	711.351035991411	1775.92158001274	79.5453173004402	2267.93113511453	366.229451999896	36.094648688094
CXCL13	283.035309700582	262.259344472646	4161.2995692705	4839.15560034604	1471.19139406642	19.8951669632715	33.871240897104	2572.83290027641	1027.50400683453	7213.61041817978	337.854879335141
CXCL2	0	39.3272663849841	180.468919270409	0	0	378.271684447368	5800.34919636449	41.9591137069076	244.224319756548	96.0273352676496	19.2803713489198
CXCR5	9778.83509358988	2312.16401657516	2210.44261769219	341.104808150842	1994.59789904434	7.5100961384535	240.324518746119	888.637805182273	1375.753267086	1617.97582392378	899.451742463561
