GeneSymbol	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
MANEA	NA	NA	NA	0	NA	3950.63573461295	0	0	0	3328.67721891079	2338.55284668261	NA	1874.1609936037	902.017270773813	3527.8621805089	1208.30507045543	0	0	NA	NA	0	0
MAP3K13	1	1	NA	1	NA	2615.06920120607	1	NA	1	NA	NA	NA	1	1317.87112738347	NA	NA	NA	NA	3378.07551793111	NA	1	NA
MAP4K1	3656.38106813525	7114.55029558223	NA	2130.23914826472	NA	NA	NA	NA	NA	0	NA	NA	1536.47448670405	826.163699592405	NA	NA	0	NA	NA	0	NA	0
MAP4K2	2667.87209976607	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	1	2106.32428169552	NA	2452.14830062677	1	NA	2299.79600117926	NA	NA	NA
MAP9	NA	NA	NA	1	NA	1731.14728287023	NA	1	1	NA	NA	1	1	977.207109992448	NA	NA	NA	NA	NA	NA	NA	NA
MARCH3	0	2391.5839166782	NA	0	NA	NA	0	0	0	0	NA	0	NA	472.383299847513	2155.35430100614	656.66752592792	NA	NA	3130.57145542569	NA	0	0
MARCO	0	NA	NA	3275.4106404052	0	NA	NA	0	0	NA	0	0	23754.7281385353	2026.13244311946	NA	NA	NA	0	0	NA	0	NA
MAST1	NA	1	NA	NA	NA	1	NA	1	1	1	NA	1	NA	650.111374493466	1	NA	NA	NA	NA	6107.66945735485	NA	NA
MBL2	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
MEFV	NA	0	NA	72.0921503879268	0	NA	178.871280075181	NA	0	NA	NA	0	NA	42.2769643061337	NA	NA	0	958.929169787069	NA	638.919520087575	0	820.123303505039
MEP1A	NA	NA	NA	NA	1	1	NA	NA	1	1	1	1	NA	NA	1	NA	NA	1	NA	1	1	1
MGAM	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	0	NA	0	NA	NA	0	NA	NA	0	NA
MICAL3	NA	NA	NA	1	NA	3614.07301033606	1	1	1	1	1	1	NA	1873.35185595079	NA	2040.28393525236	NA	NA	4891.44007075294	1	1	1
MMP12	NA	NA	NA	0	0	0	NA	0	0	NA	0	NA	0	3514.4593213713	0	0	NA	0	0	NA	0	0
MMP25	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	5367.32828842297	0	NA
MMP9	NA	NA	NA	1	1	1	1	1	1	NA	1	NA	1	71155.076664487	NA	1	1	NA	1	NA	1	1
MNDA	NA	NA	NA	713.585899225219	0	1961.15285261105	1594.30018017987	0	NA	3271.9085233584	0	0	6926.06924579693	449.557702096276	4061.72091872073	NA	NA	NA	0	2696.84058391227	0	NA
MROH7	0	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0
MS4A1	14949.5575674415	22687.478808626	NA	1	NA	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1
MS4A2	NA	0	NA	0	NA	55.6280359250313	0	0	0	0	NA	NA	0	27.9082274439021	0	NA	191.331807183056	NA	157.082248933731	NA	0	0
MS4A3	NA	0	NA	0	0	NA	0	NA	0	0	NA	NA	0	NA	NA	0	0	0	NA	0	0	0
MS4A6A	NA	NA	NA	3075.87677906726	NA	2494.05753392794	NA	0	NA	7855.99626573178	0	0	12873.0882242553	NA	4095.10880937241	2780.3866265251	0	0	0	NA	0	0
MSC	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	0	NA	29362.5423008648	NA	NA	NA
MXD1	NA	0	NA	0	3888.67874516199	2565.95420833511	NA	NA	0	NA	0	0	NA	901.801692773929	NA	1180.25250456706	NA	23055.2519961197	1344.60372434274	10496.6353339167	NA	NA
MYB	NA	NA	NA	NA	958.650238535559	556.713398377071	NA	NA	0	0	0	NA	NA	173.199187882762	NA	0	650.901781538148	NA	NA	NA	0	0
MZB1	1	NA	NA	3441.89334939278	1	1	1	1	1	1	1	1	1	NA	NA	1	1	NA	1	1	1	1
NAALADL1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	950.782222890991	847.810760536342	867.527447940598	NA	NA	0	NA	0	NA	NA
NCF2	1	1	NA	2413.32186058924	1	NA	NA	1	NA	NA	1	NA	9704.54559906995	1778.40024490871	NA	NA	1	NA	1	1	1	NA
NCR3	1313.00529379694	2480.99753793696	NA	NA	NA	1	NA	1	1385.56441365936	1	1	NA	NA	NA	1	1	1	1	1	1	NA	1
NFE2	1	1	NA	1	NA	NA	NA	NA	1	1	NA	NA	1	557.170523989103	1	1	1	1	NA	NA	NA	1
NIPSNAP3B	NA	NA	NA	0	NA	838.714884681128	0	NA	0	NA	NA	NA	978.924190449123	202.445811773675	NA	NA	NA	NA	746.403767749548	1130.9454204289	NA	0
NKG7	1	1	NA	32345.7999616057	1	1	NA	1	1	NA	NA	NA	1	1	1	1	1	1	1	NA	1	NA
NLRP3	NA	NA	NA	NA	0	691.186239188627	762.961819287269	0	NA	0	NA	0	1263.56285317176	256.552600836038	NA	319.207280991026	NA	0	0	NA	NA	NA
NMBR	NA	NA	NA	0	0	37.0592323090538	0	NA	0	2.48219261917149	NA	NA	25.5369143745022	5.79140444119944	0	NA	0	0	NA	0	NA	0
NME8	NA	175.877109977333	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	327.335402900272	NA	0	NA	NA	NA	0	0
NOD2	0	NA	NA	NA	0	1275.13682713133	NA	NA	NA	NA	0	NA	NA	282.349379770636	853.449798570133	0	1673.68044582606	NA	NA	0	0	NA
NOX3	21.4773735529859	0	NA	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	0
NPAS1	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	NA	1	1529.24549069565	NA	NA	NA	NA	NA	NA	NA	NA
NPIPB15	NA	NA	NA	0	2886.2694129144	NA	NA	NA	NA	NA	NA	NA	0	NA	826.131893034061	713.925320477161	NA	NA	NA	3281.72808007536	NA	NA
NPL	NA	NA	NA	NA	1	NA	1	1	1	NA	NA	NA	NA	3310.78400802212	NA	5603.88929341482	NA	NA	NA	NA	NA	1
NR4A3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	2152.87933897	0	NA	11338.3749184434	NA	0	0	97039.546200958	8995.23629689684
NTN3	NA	0	NA	0	0	NA	0	NA	0	0	0	NA	NA	121.430052333178	0	204.8253948086	0	NA	NA	0	NA	0
NTRK1	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0	0	NA	NA	NA
ORC1	NA	NA	NA	1	NA	3182.95268775586	NA	NA	1	1	NA	NA	NA	2359.22621716742	NA	1767.21185112191	NA	1	NA	NA	1	NA
OSM	NA	NA	NA	NA	0	550.35981592821	566.186895803979	0	0	0	0	0	4108.9966902012	427.658437090765	NA	581.568101570192	0	NA	0	4726.2537056967	NA	4843.43965968171
P2RX1	309.137151464298	247.511959769565	NA	110.811107412833	NA	119.571215923504	252.314597347693	0	248.693992481576	136.27146070326	0	0	201.872213040424	69.0100815791894	NA	NA	NA	NA	NA	NA	0	NA
P2RX5	1964.2251179615	1848.28817231977	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	1	NA	NA	1
P2RY10	1567.18166177381	2912.66552764396	NA	698.779609592784	NA	NA	NA	0	902.96952542505	833.151921689898	0	0	0	0	NA	0	0	0	0	0	0	0
P2RY13	599.868234711591	1933.02656248743	NA	520.406807784621	NA	422.780808288054	NA	0	980.858434272054	1697.79073087312	0	0	1312.85931765898	0	870.231073525664	NA	NA	NA	0	1154.68346571821	0	NA
P2RY14	542.223830948486	492.705296461298	NA	NA	NA	303.323779346425	216.457136366954	NA	NA	NA	NA	0	NA	71.1135226102106	335.085753511933	NA	NA	NA	NA	0	0	0
P2RY2	0	0	NA	NA	0	NA	NA	NA	0	0	0	NA	NA	288.651369569174	NA	0	2071.14750508885	NA	630.500775635462	NA	0	NA
PADI4	41.5556982486743	NA	NA	NA	NA	0	NA	0	NA	200.622087996135	0	NA	0	NA	0	0	NA	NA	NA	234.542309825885	NA	259.429210938674
PAQR5	0	0	NA	NA	NA	1471.8144752414	NA	NA	0	NA	NA	759.08949536839	NA	434.327848657515	NA	NA	NA	NA	NA	NA	NA	NA
PASK	1351.97672606381	NA	NA	1	NA	1229.34732522497	NA	1	1	1	1	NA	NA	668.237091567293	NA	659.474705558711	NA	NA	1494.41064376122	NA	NA	NA
PAX7	1	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA	1	1	1
PBXIP1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	69305.3193467241	NA	1	13629.9367575742	NA	27061.7705878915	NA	NA	37498.884838262	NA	NA	1
PCDHA5	NA	1	NA	NA	NA	1	1	NA	1	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
PDCD1	1	1	NA	4562.43023595601	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	NA	1
PDCD1LG2	0	NA	NA	1269.87654719863	0	NA	NA	0	0	NA	NA	0	NA	NA	1500.37371856306	NA	0	0	0	NA	0	NA
PDE6C	NA	NA	NA	0	0	84.0780434162019	0	NA	0	145.312609832622	NA	NA	NA	NA	NA	NA	NA	NA	75.2716117565992	195.028427440369	0	0
PDK1	NA	NA	NA	1	NA	1770.71369032359	1	NA	1	1	1	1	NA	1097.49493500394	1	NA	NA	NA	NA	NA	NA	NA
PGLYRP1	NA	NA	NA	0	0	NA	NA	NA	0	215.618021203741	NA	0	NA	NA	NA	80.4975664251804	0	260.88309376969	NA	452.303317048524	998.952986487359	368.851918049867
PIK3IP1	4640.18333620843	NA	NA	1012.97146823244	12196.1761237051	NA	NA	NA	6217.00070838175	0	NA	NA	NA	NA	NA	NA	NA	26842.0529108949	6435.61394968816	NA	NA	0
PKD2L2	NA	48.4116719563386	NA	NA	NA	NA	0	NA	0	NA	NA	45.6540647902072	161.587999735243	17.6117941992859	NA	NA	NA	0	0	0	NA	NA
PLA1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	26517.1394597187	NA	NA	NA	NA	NA	NA	NA	NA
PLA2G7	NA	NA	NA	NA	0	NA	2102.33336664118	0	NA	NA	0	NA	NA	1562.47015669712	0	NA	4235.95280299092	0	0	NA	0	NA
PLCH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	826.175366260036	NA	359.268143666594	NA	0	NA
PLEKHF1	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	11570.9789420475	NA	2238.87589013104	1	NA	NA	NA	3966.14475939226	NA	NA	NA
PLEKHG3	NA	0	NA	NA	NA	2575.01318271339	0	8784.67115545263	NA	0	NA	NA	NA	1750.96089485168	0	3001.83497979906	NA	18874.6555458616	7517.41959790623	NA	16351.2734617239	0
PMCH	NA	310.377245657873	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	131.319493191563	0	0	0	0	248.083893178297	NA	0
PNOC	1030.72382151749	1	NA	NA	NA	1	1	1	NA	1	1	1	1	NA	1	1	1	NA	1	1	1	1
PPBP	1	1	NA	1	NA	1	1	1	1	1	NA	1	1	NA	1	NA	NA	NA	1	20523.3113053509	NA	1
PPFIBP1	1	NA	NA	1	NA	15991.9342219737	NA	1	1	NA	1	1	NA	9768.08724458508	NA	15039.6314785969	NA	NA	NA	NA	NA	NA
PRF1	1	1	NA	11575.3872520019	1	NA	1	1	1	NA	NA	1	NA	1	1	1	1	1	1	NA	1	1
PRG2	0	NA	NA	0	146.776240923406	NA	NA	NA	0	0	225.099578118579	NA	0	22.913091979452	NA	51.5851551444604	345.33776668072	186.251183918822	NA	0	NA	0
PRR5L	NA	0	NA	360.582811403475	0	1182.51246091664	NA	NA	0	NA	NA	NA	NA	326.913107378766	NA	NA	0	0	0	NA	NA	NA
PSG2	0	NA	NA	NA	0	NA	NA	0	NA	56.9440817002419	0	0	0	NA	NA	NA	0	2.33711323888591	0	5.02188239044958	NA	19.6606309397911
PTGDR	44.3549693565241	77.3939056841164	NA	34.0720571089735	NA	106.843554521192	NA	0	109.872491172729	189.789464375532	0	NA	0	18.2358239686662	78.5194923919883	NA	0	0	0	292.287921252766	0	NA
PTGER2	236.495459214882	NA	NA	189.409680808346	NA	927.700790855021	266.980550236597	0	NA	NA	0	NA	NA	108.93259840244	NA	NA	NA	NA	NA	NA	0	0
PTGIR	219.580451073867	0	NA	NA	0	617.321567451661	NA	0	NA	NA	0	1179.36658401337	NA	278.987670171731	NA	NA	NA	NA	NA	0	0	0
PTPRCAP	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRG	NA	NA	NA	0	15411.7341433294	7647.67419562749	0	0	0	NA	17472.7255548735	NA	6934.0078175422	1565.27859922523	NA	4156.20132662424	NA	0	8611.32572306595	NA	NA	0
PVRIG	83.4655516591631	NA	NA	NA	NA	78.04712558046	0	NA	NA	0	NA	NA	NA	22.7160262247278	42.851887775125	NA	NA	0	NA	NA	0	0
QPCT	59445.6654168702	0	NA	NA	NA	NA	NA	155719.046831752	0	NA	NA	NA	0	44168.9076993032	NA	65610.4507055503	NA	NA	NA	0	NA	NA
RAB27B	NA	0	NA	0	NA	371.105449013898	NA	NA	0	NA	0	0	0	311.921825413376	NA	0	NA	NA	NA	NA	0	NA
RALGPS2	NA	0	NA	NA	NA	6260.83400061647	NA	5027.51301793081	0	NA	9597.46329039858	0	NA	952.817062499941	NA	2484.92538706002	0	NA	4548.6880163249	NA	NA	NA
RASA3	NA	NA	NA	1	NA	10783.5605282608	NA	NA	1	NA	1	1	NA	8630.62676814236	1	15964.9144629722	NA	1	18835.8764496488	NA	NA	1
RASGRP2	4169.33231798772	5344.08957037147	NA	NA	NA	NA	NA	1	NA	1	1	1	NA	1	1	1	1	1	1	NA	1	NA
RASGRP3	NA	0	NA	NA	0	NA	0	NA	NA	10841.2918515228	0	NA	NA	NA	0	NA	0	0	NA	NA	NA	0
RASSF4	0	NA	NA	1219.17314515449	NA	1964.86329473252	0	0	NA	0	NA	NA	5542.68261117371	788.811952247454	4842.55755161253	1667.77375787866	0	0	0	NA	0	0
RCAN3	NA	NA	NA	0	NA	7383.7827982279	0	6733.12062122101	NA	NA	NA	NA	NA	2322.62046397981	NA	4241.90733206446	NA	NA	5602.63218390391	NA	NA	0
REN	NA	NA	NA	0	0	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	0	0	0
RENBP	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	57385.0437628799	69583.7827280723	NA	19281.5296023601	0	40846.2882740621	NA	NA	45600.7256610187	0	88893.5779849287	NA
REPS2	280.981882751683	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	234.294857918998	NA	373.251061095585	994.261095217297	NA	NA	NA	NA	NA
RGS1	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	346297.980149028	NA
RGS13	233.221938644337	264.691901124909	NA	NA	0	NA	0	NA	0	NA	NA	NA	442.547462405872	0	NA	NA	NA	0	NA	NA	NA	0
RNASE2	1	NA	NA	NA	1	NA	1	1	NA	NA	1	NA	6323.47094826276	304.815983345048	NA	NA	1	NA	1	1	1	NA
RNASE6	4917.68386007728	NA	NA	4034.46572438799	0	2735.18598774996	0	0	NA	NA	NA	NA	24412.2233082822	1655.65550266885	7202.97574257529	5274.42180469483	NA	0	NA	NA	0	NA
RPL10L	NA	0	NA	NA	0	NA	0	0	NA	0	NA	0	NA	NA	0	NA	0	0	0	NA	0	NA
RPL3P7	NA	0	NA	0	461.574013775498	443.334140186658	0	NA	NA	NA	NA	NA	NA	199.866522397848	NA	355.201471635839	NA	NA	648.308935450658	NA	NA	NA
RRP12	NA	1	NA	NA	NA	5762.76713867074	NA	NA	1	NA	NA	1	1	5908.53529328354	1	3479.01041401573	NA	NA	8008.38650433535	NA	NA	1
RRP9	NA	1	NA	NA	NA	NA	1	NA	1	NA	1	1	NA	16526.7002940887	1	16027.5736435409	NA	NA	22651.8623083907	NA	1	NA
RSAD2	1	NA	NA	1	1	NA	NA	1	1	NA	NA	1	NA	NA	7089.22752075285	NA	1	NA	NA	1	1	NA
RYR1	1	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	1	920.282387745399	1	NA	NA	1	1	1
S100A12	0	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	NA	1669.32785482281	0	0	NA	NA	NA	NA	0	15724.6933784569
S1PR5	0	0	NA	0	0	NA	0	0	0	0	0	NA	NA	420.386921998682	NA	NA	2136.45343168962	13814.3039378218	1987.02120403098	0	0	NA
SAMSN1	411.724200389645	1871.1017510166	NA	1350.6612231393	0	1562.64856523644	1465.54260041429	0	0	2791.54217503821	0	0	2574.58713178871	NA	1213.3996587164	NA	0	0	0	NA	NA	0
SCN9A	0	0	NA	0	NA	1711.42442809395	0	0	0	NA	NA	NA	2588.35860055895	283.062274353966	NA	0	NA	0	NA	NA	NA	NA
SEC31B	NA	1371.22780953505	NA	0	NA	NA	0	NA	0	NA	2782.19105629353	NA	NA	0	NA	1071.26928066431	NA	NA	1017.71590291769	NA	NA	0
SELL	22172.2463521623	31499.6345477754	NA	NA	NA	1	1	1	20258.699935657	NA	1	1	1	1	NA	1	1	NA	1	NA	1	NA
SEPT5	NA	1	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	3915.8910393303	1	4298.45066212082	NA	NA	1	NA	1	NA
SEPT8	NA	1	NA	NA	NA	8224.06760643813	1	NA	1	NA	NA	NA	1	3607.66805401969	NA	7656.57582097288	NA	NA	8101.02678417332	NA	NA	NA
SERGEF	NA	NA	NA	1	1	1873.88521646565	NA	1	1	1	NA	1	1	2579.84561090501	NA	1567.9093256942	1	NA	3526.49370767889	NA	NA	NA
SH2D1A	979.244361704939	1	NA	1577.42404576529	NA	NA	1	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1
SIGLEC1	1	1	NA	2032.86091178862	1	NA	NA	1	NA	NA	1	NA	1	NA	1	1906.92963696853	1	1	1	1	NA	1
SIK1	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	102.899740247102	NA	NA	618.922432983883	0	NA	2100.58401882845	3200.96698640557	NA
SIRPG	1	1	NA	2928.53979170195	NA	1	NA	1	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1
SIT1	3677.76156386506	5734.73852685407	NA	3174.48599578836	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SKA1	NA	NA	NA	1	NA	2464.71702111213	1	NA	1	1	NA	NA	NA	2124.66781309092	1	1586.07414138304	NA	1	NA	NA	NA	NA
SKAP1	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	1367.76409043664	3463.53949340673	NA	NA	NA	NA	NA	NA	NA
SLAMF1	1145.40198845452	0	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	6389.77331998164	0	NA	0	0	0	0	0
SLAMF8	1	1	NA	6181.10496760292	1	NA	NA	1	NA	NA	NA	NA	1	2119.57736549388	1	NA	NA	1	1	NA	1	1
SLC12A1	23.923576553785	0	NA	0	7.90706141527202	0	0	NA	0	0	NA	0	0	NA	0	24.8491403277617	0	0	NA	0	NA	0
SLC12A8	NA	1	NA	NA	NA	NA	NA	1	NA	1	1	1	NA	759.527510285098	NA	NA	NA	NA	1	NA	NA	NA
SLC15A3	NA	0	NA	5114.15733509861	0	NA	NA	NA	NA	0	0	NA	9183.73752725811	1759.6368943657	4690.39549683713	NA	0	0	NA	0	0	NA
SLC2A6	0	NA	NA	NA	NA	0	1364.12752948989	NA	5123.93440349489	0	NA	10835.0998564593	NA	2075.6055273645	0	1077.74883740646	NA	NA	NA	NA	NA	22750.4635641731
SLC7A10	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	0	NA	NA	0	NA	0
SLCO5A1	NA	0	NA	0	0	0	NA	NA	0	NA	NA	NA	0	502.100451958088	0	0	NA	0	0	NA	NA	0
SMPD3	0	NA	NA	0	NA	NA	0	NA	NA	0	0	0	0	NA	0	NA	3362.37870129576	0	1283.79461803365	0	0	NA
SMPDL3B	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	601.401856188347	NA	NA	NA	7871.6961884668	NA	NA	NA	0
SOCS1	1503.29397308309	NA	NA	1104.47806108304	NA	NA	4657.10490768697	0	2089.74687870901	0	NA	8182.70338690781	NA	448.623486493489	NA	NA	0	NA	NA	NA	0	NA
SP140	1713.87704430242	2680.70291298907	NA	594.80928142148	1	NA	1	1	1	NA	NA	1	NA	1	NA	1	1	1	1	NA	1	NA
SPAG4	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7009.95182867433	NA	4572.61250734096	1993.68337259395	NA	1	NA	1	NA	NA	NA	NA
SPIB	3131.19522994057	4021.79450436809	NA	NA	NA	1	NA	1	1	1	NA	1	1	1	1	1	1	NA	1	1	1	1
SPOCK2	5870.51960227588	8262.23604800781	NA	3309.14448327528	NA	2074.01434560181	NA	0	10838.7405903592	NA	0	NA	1813.97815226337	0	NA	0	0	0	0	0	0	0
SSX1	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0
ST3GAL6	NA	0	NA	0	NA	9851.29303541005	0	18513.7973833995	0	38719.2993657554	43892.696906099	NA	NA	4718.31093165753	22451.3106639394	NA	NA	NA	19256.8499394657	NA	NA	0
ST6GALNAC4	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	4343.89248652685	NA	NA	NA	NA	NA	NA	NA	NA
ST8SIA1	0	1467.49567847047	NA	0	0	NA	0	1534.87355934132	0	0	3064.24684094276	NA	NA	568.067339403911	NA	1569.77128586731	3252.7852552306	0	1276.28586998628	0	NA	NA
STAP1	3475.21887841835	4474.76699988265	NA	NA	NA	1	NA	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1
STEAP4	NA	1	NA	1	NA	NA	1	1	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
STXBP6	NA	NA	NA	0	NA	NA	0	NA	0	0	NA	NA	NA	795.566885999558	NA	3745.9670412875	NA	0	5926.19619623536	0	20217.3803726964	0
TARDBPP1	0	3.39969150585132	NA	0	0	1.69019793965364	0	0	0	0	0	4.08664562828652	0	1.39711526767935	1.2759108797209	0	0	0	0.146154926577586	1.7851780782135	0	0
TBX21	1	NA	NA	877.698749238611	NA	NA	1	1	NA	1	NA	1	1	1	NA	1	1	1	1	NA	1	NA
TCF7	3692.21116676613	2118.1721572587	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	1340.65628784068	NA	NA	NA	NA	NA	NA	NA	NA
TCL1A	11842.2462887108	7468.0895647807	NA	1	NA	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1
TEC	277.288136550935	NA	NA	NA	1127.18218618427	585.649119139736	328.334637678937	NA	0	NA	849.575979190118	NA	859.614737440307	292.723291446749	NA	282.941843082361	NA	NA	NA	NA	NA	1325.64956407362
TEP1	1	1	NA	NA	1	3148.12448107572	NA	NA	1	1	1	NA	NA	1449.26815386445	1	2706.21249424858	1	NA	3104.44901912391	NA	NA	1
TGM5	0	0	NA	NA	0	NA	0	NA	0	0	0	NA	0	NA	NA	0	1803.4366766143	NA	NA	0	NA	NA
TLR2	NA	NA	NA	NA	NA	2231.28434145253	NA	1	1	NA	NA	NA	10195.7198543625	1719.11661695844	4303.29745942412	NA	NA	NA	NA	NA	1	NA
TLR7	NA	967.88232548271	NA	285.751472765245	0	503.65573685344	NA	0	837.364174741228	780.151259890473	0	0	1938.10858475136	NA	756.721066080837	313.769989743486	0	NA	0	0	0	0
TLR8	NA	0	NA	631.846829539016	0	219.485754596697	NA	0	NA	1299.14208257561	0	0	1331.02540538435	NA	472.515866810104	NA	0	0	0	NA	0	0
TMEM156	916.861744135682	1294.90067930754	NA	NA	NA	NA	974.771152060873	0	NA	0	0	0	0	0	NA	0	0	0	0	NA	0	NA
TMEM255A	NA	NA	NA	NA	0	NA	4429.65158929267	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
TNFAIP6	NA	NA	NA	0	0	4140.72520742439	NA	0	0	NA	0	NA	0	2304.07827382765	NA	NA	0	NA	0	31352.5050153467	0	NA
TNFRSF10C	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	1184.77312044121	NA	NA	1	NA	NA	NA	NA	1
TNFRSF11A	NA	NA	NA	0	NA	298.178486272822	NA	NA	NA	NA	0	NA	NA	230.782576822735	NA	364.12393841038	0	NA	440.712678957182	0	0	NA
TNFRSF13B	812.372809014706	1714.87400377581	NA	1	NA	1	1	1	634.230379480117	1	1	1	1	1	1	1	1	1	1	1	1	1
TNFRSF17	1132.90236867048	2458.13707268615	NA	428.827269288345	1	1	1	NA	1	NA	1	1	1	1	NA	1	1	NA	1	1	1	1
TNFRSF4	1	NA	NA	NA	1	NA	NA	1	NA	1	1	1	NA	2481.77354298939	NA	NA	NA	1	NA	NA	NA	NA
TNFSF14	123.013428611273	362.146773830277	NA	135.371996933313	0	122.937215387656	NA	NA	331.122624056561	NA	0	NA	NA	NA	140.055204993335	0	NA	NA	0	NA	0	290.77461607529
TNIP3	0	0	NA	114.276130645534	0	NA	414.818492989077	0	0	NA	NA	0	NA	NA	167.311187859083	0	0	0	0	NA	0	NA
TPSAB1	0	0	NA	NA	0	NA	NA	0	0	NA	0	NA	0	751.154031403865	0	NA	5424.89609216003	NA	4531.01724225586	0	NA	NA
TRAC	11418.857191522	1	NA	20169.6642238637	NA	NA	NA	1	1	NA	1	1	NA	1	1	1	1	1	1	1	1	1
TRAF4	NA	1	NA	1	NA	1	1	1	1	1	NA	NA	NA	11613.9914782729	NA	15897.7896254305	NA	1	24611.835442007	NA	NA	1
TRAT1	677.207556600087	1840.62075064105	NA	544.03866468285	NA	NA	NA	0	NA	676.55690703456	0	0	0	0	NA	0	0	0	0	0	0	0
TRAV12.2	NA	NA	NA	1383.82256683016	NA	1	1	1	1	NA	1	NA	NA	1	NA	1	1	1	1	1	1	1
TRAV13.1	1	NA	NA	1096.72986819929	NA	NA	1	1	2068.27484858958	NA	1	1	1	1	1	1	1	1	1	1	1	NA
TRAV13.2	427.897845255721	NA	NA	501.100529322844	NA	NA	0	0	573.871590459161	0	0	0	0	0	NA	0	0	0	0	0	0	0
TRAV21	1	1	NA	1414.48602028291	NA	NA	NA	1	NA	1	1	1	NA	1	1	1	1	1	1	1	NA	1
TRAV8.6	503.063651946862	972.186584849221	NA	642.975231097077	NA	NA	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1
TRAV9.2	821.828768172478	1282.01070018811	NA	370.145133558669	NA	NA	NA	0	1319.41537197847	0	0	0	0	0	0	0	0	0	0	0	0	0
TRBC1	454.524373464291	986.532373995485	NA	450.964103216376	NA	NA	NA	1	773.922788297118	NA	1	1	1	1	1	1	1	1	1	1	1	1
TRDC	522.779627554894	0	NA	0	NA	NA	698.604179181633	NA	2407.6179011953	10080.75322855	NA	4084.34475398135	NA	NA	NA	NA	NA	0	NA	0	0	NA
