Mixture	B.cells	CD4.T.mem.cells	CD4.T.reg.cells	CD8_B.cells	CD8_G.cells	Dendritic.cells	Monocytes.Macrophages	NK1.cells	NK2.cells	NK3.cells	Plasma.cells	P-value	Correlation	RMSE
TCGA.D3.A51K.06A	0	0	0.0843426441389391	0.115406913611657	0.0219427423422256	0.0804256671169915	0.135786726521078	0.228397690496414	0.0765543418434396	0	0.257143273929255	0	0.3731345110302	0.939702320697109
TCGA.D3.A3C1.06A	0.0128314673997784	0	0.0928584712663821	0.0391042021095308	0.0412847588747414	0.0815205429147862	0.240926337811571	0	0.121014005189026	0.0497050506755511	0.320755163758633	0	0.455502335394306	0.896882794902278
TCGA.WE.A8JZ.06A	0	0.0455573470915424	0.0269191258919019	0.165255980498765	0.0386568881812604	0.0466059955462517	0.167442412861064	0.275165084160329	0.0288860245607347	0	0.20551114120815	0	0.519926953495052	0.853419187320538
TCGA.FS.A1YW.06A	0.0185803060105663	0.0440087232743385	0.0383412906251939	0	0.0768274833124758	0.0706428121396478	0.26580559113885	0.144560068447192	0.0641431133173165	0	0.277090611734419	0	0.427029058260929	0.908904714476351
TCGA.EE.A3AF.06A	0	0	0.0280836407105672	0.198888569142163	0.0472829535221799	0.047949405213164	0.283332705442802	0.226501175343683	0.0505404545022606	0	0.117421096123181	0	0.44880617917697	0.893166087842884
TCGA.DA.A95Z.06A	0	0	0.0573934739044272	0.169852577539645	0.0522832672104409	0.0769210407127201	0.201632576034153	0.344310677863896	0.0352665139395205	0	0.0623398727951971	0	0.48322144707414	0.874679387752885
TCGA.GF.A4EO.06A	0	0	0.043369898693897	0.0720837153405072	0.0902104945360066	0.0382084346097745	0.209979025761679	0.0467371575212869	0	0.117425173326275	0.381986100210573	0	0.436098165700951	0.919432169565052
TCGA.EB.A4OZ.01A	0	0	0.0579454922534258	0.0819266638755051	0.147806808955725	0.0939555754948453	0.201699110722315	0.114590950925523	0.11500514931369	0	0.187070248458971	0	0.445746211158575	0.895413072828334
TCGA.D3.A51N.06A	0	0	0.0774284004542198	0.113315250873603	0	0.0418145850607428	0.268491829998097	0	0.130917729563929	0	0.368032204049409	0	0.597212148960497	0.801344257440616
TCGA.EB.A5UN.06A	0	0.0197895282183791	0.0461202084620735	0.251293861911733	0.0247979358105244	0.0632741708925291	0.256570479582603	0.0769563838751633	0.103029949551572	0	0.158167481695422	0	0.430842376183605	0.902392168887768
TCGA.EB.A551.01A	0	0	0.0407005532910519	0.286253590840363	0	0.041662758954333	0.230617518655661	0	0.0463588423955604	0.110916086154554	0.243490649708476	0	0.400951420020338	0.923430197793783
TCGA.EE.A2GL.06A	0.186836807001083	0.0926433445594668	0.0345013809399424	0.131315989006199	0.0598665935488015	0.112748638713954	0.108094396935112	0.0961851803555499	0.0140793341435061	0	0.163728334796385	0	0.622203345901042	0.791737270829311
TCGA.GN.A4U7.06A	0	0	0.0219840951056717	0.16218093668677	0.0271753304372319	0.0372682621035835	0.0801243525594097	0.514372520795792	0.0253726699750061	0	0.131521832336535	0	0.477426683789716	0.882259562292533
TCGA.EE.A2MF.06A	0	0	0.0430570547243865	0.162367521500323	0.0256304523957011	0.0410268087229637	0.205091433425047	0.251784118784849	0.0565570498957491	0	0.21448556055098	0	0.525670199774205	0.850050643539059
TCGA.FR.A3R1.01A	0	0	0.0335529128861898	0.271782335107278	0.0184114469715822	0.0270230315939903	0.143694211642064	0.211251586431918	0.0769042685687387	0	0.21738020679824	0	0.360788422657619	0.948226093368477
TCGA.WE.A8ZY.06A	0	0	0.0223672962572131	0.152776213569804	0.031465145815013	0.0266519863294082	0.159665472229603	0.434506664143968	0.0425383299114546	0	0.130028891743535	0	0.503107629714956	0.863760146313981
TCGA.XV.AAZW.01A	0	0	0.0269236637791605	0.133795221644138	0.065646937344252	0.0709434389318029	0.174175422116688	0.419227615132409	0.0404259209311323	0	0.0688617801204178	0	0.43086635663918	0.904472279972806
TCGA.EB.A4XL.01A	0	0	0.0281361389644392	0.148530596036449	0.0433236281775598	0.0695654320409134	0.200768013373163	0.150925876663531	0.109945139872935	0	0.248805174871009	0	0.512182649413124	0.85804200385509
TCGA.W3.AA1O.06A	0	0	0.0511200236221777	0.192067048212321	0.0194655108005785	0.0461791047545702	0.177059289086227	0.376984204714221	0.0565980541306624	0	0.080526764679243	0	0.527148670630968	0.849045781670423
TCGA.GN.A4U5.01A	0	0	0.0996316779422614	0.179854889832731	0.126187929473099	0.0786580824023919	0.261831196430692	0.023001433551184	0.0701652830232938	0.10583838803934	0.0548311193050069	0	0.53210059510197	0.846873093770238
TCGA.EE.A2A5.06A	0	0.0535683764203982	0	0.184658396584488	0	0.0363377914476753	0.201996918192277	0.409847665335036	0.0268434117112895	0	0.0867474403088367	0	0.403226492319297	0.921290909240227
TCGA.FR.A2OS.01A	0	0.0521797073339511	0.0152773295302559	0.167914295158235	0	0.0401835548437853	0.23537735668635	0.414074036086262	0.0261700287122107	0	0.0488236916489498	0	0.462463776630832	0.887236675522442
TCGA.EB.A6QY.01A	0	0.00128275162446461	0.0213884109662898	0.111364667190231	0.05206038537819	0.036649124783501	0.126161279867242	0.43304986526754	0.0117835576406628	0	0.20625995728188	0	0.563765110674948	0.825429343121635
TCGA.D9.A4Z5.01A	0	0.0534452771404078	0.0445773509760414	0.074210821774935	0	0.0640750536394788	0.547809431181176	0	0.0841676619795343	0	0.131714403308427	0	0.380248664811316	0.931212604966717
TCGA.W3.A828.06A	0	0	0.035898545191417	0.0591066929117622	0.0253612621146938	0.0763639899001414	0.396719781402148	0.188119732466313	0.105618717329202	0	0.112811278684322	0	0.454523759109187	0.889878561419626
TCGA.LH.A9QB.06A	0	0.040631013455278	0.0270898772033418	0.158503122555038	0	0.0779281079016443	0.210609592635088	0.221897731448955	0.159579437929846	0	0.103761116870809	0	0.322454455465958	0.956367632468792
TCGA.EB.A5VU.01A	0	0	0.0173920315060285	0.157157749835079	0.0379693665226764	0.0318682530300363	0.201463875213867	0.435353020055528	0.0204446774961234	0	0.0983510263406621	0	0.432602222110467	0.905035250592084
TCGA.GN.A268.06A	0	0	0	0.190429525783723	0.0529740083322734	0.0461789607676333	0.118997711696088	0.531536818702618	0	0	0.0598829747176646	0	0.536354976919967	0.843932946903397
TCGA.ER.A199.06A	0.0772058488197853	0	0.0926944375262357	0.207429383633408	0.0626022633833949	0.084438057684714	0.165538535823029	0.0366720423496847	0.0308980348881765	0.0141290862553577	0.228392309636214	0	0.489495203951698	0.871249730360299
TCGA.EE.A3AC.06A	0	0	0.0497502040617625	0.278247512895182	0	0.0574958317569759	0.198715519970816	0.169688872159443	0.106950784390915	0	0.139151274764906	0	0.521594919224973	0.853021195680128
TCGA.RP.A6K9.06A	0	0	0.0499391274808226	0.0990234537108236	0.0961616177680516	0.10363407095105	0.258933485616428	0	0.0291771962606137	0.0858020741750037	0.277328974037207	0	0.593499932015383	0.806164497553079
TCGA.D3.A8GQ.06A	0	0	0.0206828906728333	0.222956302158541	0.00133023562271832	0.0435288720430772	0.15447451962199	0.234215985063862	0.0753377933906896	0	0.247473401426288	0	0.426140998145865	0.910809441742443
TCGA.W3.AA21.06A	0	0	0.0675429856052483	0.1661218425786	0.0682571969973557	0.0464533845303563	0.152532896978852	0.274882658321469	0.0344229034460225	0	0.189786131542096	0	0.407843920516875	0.918004896027894
TCGA.BF.A1PU.01A	0	0	0.0386613983944673	0.0258603523137179	0.0950442396402779	0.0744915203317693	0.170156897334721	0.469528058724116	0.0113936189071367	0	0.114863914353793	0	0.356771731323854	0.942617737759616
TCGA.ER.A196.01A	0	0.00898294209979015	0.0572050041074176	0.00312435430624325	0.0572709612252496	0.0358516132679936	0.284891510258531	0.193416238228404	0.061528938360439	0	0.297728438145932	0	0.393234791609236	0.930530667211585
TCGA.W3.AA1R.06A	0	0	0.0437475441520594	0.205601929723102	0.0372543502946509	0.0215242415204551	0.146185291415761	0.355641005236665	0.056512331118103	0	0.133533306539204	0	0.386589846907088	0.932518155631938
TCGA.FS.A1ZN.01A	0	0.00636109956823994	0.0510769209592865	0.0753745222114728	0.0661154658796593	0.0288881110297143	0.179111650890151	0.254634336153264	0.0596731889777305	0	0.278764704330482	0	0.43136639254967	0.908073813154707
TCGA.GN.A4U8.06A	0	0.00584802665040045	0.0197914044455464	0.255955260762199	0.0301222606863402	0.0914745113837997	0.205423346663275	0.15268000655535	0.0271300654172065	0	0.211575117435882	0	0.403187694161464	0.919546130995462
TCGA.EE.A2GU.06A	0	0	0.0491427240515002	0.334557799155272	0.0597012383097317	0.051446577817106	0.17764985943868	0.118220499675565	0.0540663126230422	0	0.155214988929103	0	0.485667544132621	0.873538359907147
TCGA.BF.AAP1.01A	0	0	0.0233761207594186	0.13437043380146	0.0068254820907841	0.055358349707125	0.190154723406941	0.361596273424159	0.0559400700354912	0	0.172378546774621	0	0.435375576918269	0.901819745848198
TCGA.DA.A1I2.06A	0	0	0.0260328319153813	0.138133223673946	0.0322370751954194	0.0559466432689003	0.185632818816649	0.25893565213752	0.0640682288659262	0	0.239013526126258	0	0.45683022907715	0.890768166059038
TCGA.FR.A8YE.06A	0.102409162778695	0.186132565620152	0.031339961727682	0.0292963235994512	0	0.0627226440167213	0.284416298580604	0	0.0627327514959817	0.0751043932492222	0.165845898931491	0	0.484989683044874	0.873670497575349
TCGA.FS.A1ZB.06A	0	0	0.0356506406906998	0.0864263617178968	0.01605559469116	0.0466058619854849	0.375653742502615	0.341398227619199	0.0450033132046666	0	0.0532062575882774	0	0.607744785355849	0.80412874860177
TCGA.BF.A5ES.01A	0	0	0.056533248436874	0.117708100846949	0.0397575936165453	0.0491232046747426	0.224830791521626	0.292996270823608	0.068538712562258	0	0.150512077517397	0	0.507305464332403	0.861402001339844
TCGA.GN.A4U3.06A	0	0	0.0792452887712996	0.108841846757236	0.0333628151685755	0.0139945183152411	0.123354962562289	0.303981734804539	0.0857878217159258	0	0.251431011904894	0	0.439352648269165	0.903913610656607
TCGA.EB.A44R.06A	0	0	0.0407822152452899	0.229953990211387	0.0882232258886238	0.0644160057840157	0.157845992106877	0.165974939161009	0	0	0.252803631602798	0	0.477724280238406	0.87954508816873
TCGA.WE.A8ZQ.06A	0	0.0201373702009197	0.0323204207840192	0.170963209916408	0.0140713652678198	0.0918592375577454	0.208383229582589	0.37672942729841	0.0258454675892755	0	0.0596902718028132	0	0.368952320897365	0.936327238344474
TCGA.W3.AA1W.06A	0.0064771512235821	0	0.047236915511309	0.187099733568785	0.115885683549255	0.057025432332965	0.238802218260165	0	0.0292026189542791	0.203507827907779	0.11476241869188	0	0.502421096175213	0.863783074097149
TCGA.GN.A8LK.06A	0	0	0.0439298296777994	0	0.165198190360562	0.063659762918262	0.120992091029259	0.540199206243603	0	0	0.0660209197705156	0	0.433593367580123	0.904676535656461
TCGA.ER.A19T.01A	0	0.00830531840403862	0.0397893298032194	0.148024387032525	0.033254355671904	0.067039784869018	0.16309605590446	0.436043798613606	0.0373243411779015	0	0.067122628523328	0	0.391905248285574	0.926980089981161
TCGA.EE.A29R.06A	0	0.0188136699949372	0.0493872514631544	0.186373962459642	0.0293516294445366	0.0931288019102373	0.206449771247829	0.243432171103001	0.0439217264425584	0	0.129141015934105	0	0.3939054084036	0.921415822618664
TCGA.EE.A3JD.06A	0.144522854842715	0.0795884185924472	0	0.183570661368847	0.00471194629232352	0.0537981221949693	0.203856992685249	0.102382527680355	0.0247132941065632	0.0417200855026657	0.161135096733865	0	0.472096543506719	0.880733489345095
TCGA.D3.A2JO.06A	0	0	0.0447506558882513	0.243419730377289	0.0380879373497631	0.0717698920551389	0.237794431522287	0.0757309424164575	0.147072248393598	0	0.141374161997215	0	0.293619090630569	0.971016957829208
TCGA.ER.A19F.06A	0	0.00779736815731783	0.0158588022972598	0.174964949496351	0.0217779860389269	0.0454310449965957	0.195618699165892	0.358980290747268	0.0254445900185452	0	0.154126269081844	0	0.532178969844162	0.846130050922571
TCGA.D3.A2JK.06A	0	0	0.0387016734191929	0.0684586677714718	0.0266954777027996	0.0515967814032861	0.22675202073563	0.29324533201677	0.0709765180468802	0	0.22357352890397	0	0.438139591017633	0.900139754327077
TCGA.D3.A3C8.06A	0.0346142530604144	0	0.00168295681952562	0.381205124373631	0.0895752982780569	0.0617403522373867	0.163839660039405	0	0	0.206110704188591	0.0612316510029885	0	0.576517805293617	0.817173272175614
TCGA.EE.A2ML.06A	0	0	0.0972339030127226	0.159336016671389	0.103481923196097	0.0725287384437394	0.236933520328208	0	0.0771487184889863	0	0.253337179858857	0	0.520386153166854	0.853114667631985
TCGA.ER.A2NH.06A	0	0	0.0522314475507042	0.308076365489243	0.0778021147335297	0.0531745190883009	0.22746942469028	0	0.022117434140488	0.0925101288036037	0.16661856550385	0	0.453676091302354	0.891444151962803
TCGA.OD.A75X.06A	0	0.0112697124476689	0.0274995280354213	0.223891766420644	0	0.0504539698247898	0.18178763610936	0.323894811930761	0.0549279002768451	0	0.12627467495451	0	0.551971233499868	0.834256643118038
TCGA.EE.A2M5.06A	0	0	0.00246656746459891	0.257864736467129	0.0474466603771478	0.0310161950862411	0.175056328536554	0.368011133048724	0.0406286237531378	0	0.077509755266467	0	0.523321396085123	0.851507001992946
TCGA.BF.A3DM.01A	0	0	0.0656741481379506	0.113807144239418	0.021703065288561	0.0566320161787868	0.232516398726681	0.387033992391933	0.043709430378913	0	0.0789238046577567	0	0.46694160359575	0.88361437485673
TCGA.EE.A3JA.06A	0	0.0189401969784087	0	0.033095345199303	0.0715670685571053	0.0542123221870338	0.276957403246755	0.216250239215195	0.00963225686737707	0.0557549362850651	0.263590231463757	0	0.428098907657815	0.907529541183578
TCGA.EE.A3AA.06A	0.0815680435266258	0.0269512408276743	0.0391139034203347	0.207496844612495	0.00657216041555556	0.0278488914876071	0.180772932883001	0.175518397985066	0.0701260400621006	0	0.184031544779539	0	0.546383809386291	0.839145476629999
TCGA.D3.A8GN.06A	0	0	0.0659322697680523	0.130316070279901	0.082867306351538	0.0420900320587448	0.165883286952154	0.0313776438677539	0.0401977826001222	0	0.441335608121734	0	0.461072939998397	0.91463963861829
TCGA.DA.A1HY.06A	0	0.0272088261225774	0.0369639960984746	0.139060768887247	0	0.0264305459755041	0.23860238230501	0.217065306293669	0.0252075691322379	0	0.28946060518528	0	0.479798586998422	0.879210323927745
TCGA.FS.A1ZF.06A	0	0	0.0102194162755615	0.0992214402351849	0.0865347570621771	0.074559273508513	0.155554959025057	0.508422363012372	0.000647845642370385	0	0.0648399452387641	0	0.561406446004789	0.827798079705242
TCGA.D3.A8GM.06A	0	0	0.0988565797376205	0.284969613989845	0.0320579377954859	0.00914385511552061	0.186634049033762	0.127759386116498	0.101718155582582	0	0.158860422628686	0	0.384312090967632	0.930980304632949
TCGA.GF.A769.01A	0	0.0328549051449744	0	0.208839866028446	0	0.0677226570022168	0.201876756082685	0.356137297808372	0.0458131066463186	0	0.086755411286987	0	0.475120642340294	0.879416088283657
TCGA.EE.A2A0.06A	0.00672638566965747	0.052198462098917	0	0.0254558999771174	0	0.0404673337899572	0.274314570808866	0.146502430741001	0.0679662559274762	0.0676864431489286	0.318682217838078	0	0.402794015990507	0.927947020039347
TCGA.EB.A299.01A	0	0	0.0770487899425836	0.1441198563272	0.0407900018301314	0.0906056934709084	0.316788651295642	0.0929640787327891	0.142466291687549	0	0.0952166367131979	0	0.387636161185026	0.922731064232079
TCGA.D3.A3CC.06A	0	0.0358511575265539	0.0102342582620947	0.0792394586628992	0.0151322822952577	0.0313072694473405	0.251831503459234	0.306521581843953	0.0137026275813055	0	0.256179860921361	0	0.484458809195914	0.875028410583225
TCGA.EB.A57M.01A	0	0	0.0773061073176965	0.0836552318057544	0.0591350164611547	0.0684734980185145	0.205950793745535	0.109281588348278	0.0701559736766272	0	0.32604179062644	0	0.362856747425329	0.9532548785111
TCGA.EE.A2A6.06A	0.0360087227294759	0	0.0466235856081538	0.196200073799507	0.107841794852254	0.0401923052863766	0.149476334914239	0.18043079608952	0.0588561195387783	0	0.184370267181695	0	0.426325559053183	0.906818543466458
TCGA.EB.A3HV.01A	0	0.00960007715218953	0.0436542932453786	0.0319355849005065	0.00693041384053178	0.104974506257878	0.313132081408957	0.251316877640105	0.0880514509306923	0	0.150404714623761	0	0.406979649422294	0.913615478602378
TCGA.D9.A6EC.06A	0	0	0.0479035621042851	0.104110192667539	0.051000323591572	0.0584250497767171	0.249557966570455	0.322664935240724	0.04372408761121	0	0.122613882437498	0	0.425028724259791	0.905481298763937
TCGA.D9.A6EA.06A	0	0	0.0250384192692185	0.0969623732641284	0.0501434701335705	0.0373612980875772	0.174826870390556	0.351041950009869	0.0929112261664581	0	0.171714392678622	0	0.416912458111634	0.911954672574876
TCGA.FS.A1YX.06A	0	0.00579957559807492	0.0140863225717025	0.142248962391112	0.0136491168906304	0.0547195150097567	0.335975725377998	0.298094478310805	0.0574355239653396	0	0.0779907798845805	0	0.487278914772674	0.87253112190601
TCGA.EE.A2GS.06A	0	0	0.0422493870804105	0.198901641448431	0.00105043494570004	0.0520936078126877	0.172839627806427	0.306440425123865	0.07168240196407	0	0.154742473818409	0	0.551376556637041	0.834834957077668
TCGA.D3.A2JF.06A	0.0140950813539153	0	0.0573830780494378	0.0789614846272472	0.0766327408610395	0.0563754660689642	0.169653037490692	0.138750523009764	0.0942044268377412	0	0.313944161701199	0	0.338776693015317	0.966267086204944
TCGA.FS.A1ZK.06A	0	0	0	0.058104407772636	0.0718033082623314	0.0618426728988736	0.158511263051012	0.577641435549318	0	0	0.0720969124658296	0	0.454898912536106	0.892638653373808
TCGA.DA.A960.01A	0	0	0.0604103601857624	0.0844193409190938	0.0474008307049771	0.064935377773112	0.137900793551392	0.456797716669233	0.0219743048105948	0	0.126161275385835	0	0.333804181791815	0.957682367878093
TCGA.FS.A1ZE.06A	0	0.015819154535489	0.0598921099486778	0.166786079041523	0.0336901804798112	0.0737869941639512	0.172332592698406	0.300883604620261	0.0751973753741045	0	0.101611909137776	0	0.367498939296246	0.936433558117944
TCGA.WE.AAA0.06A	0.0699083444663772	0	0.0767351960401677	0.146714487699353	0.035440161180194	0.0569572399413349	0.169337702315388	0.23517661027323	0.0701550962037573	0	0.139575161880198	0	0.504068120752221	0.863813100469375
TCGA.FR.A8YD.06A	0	0.00658396334774713	0.0112184777825177	0.173648763091746	0.00707746148420259	0.0465607322857971	0.158974826627959	0.278467197585647	0.048195890748494	0	0.26927268704589	0	0.419330111088586	0.91637799831566
TCGA.BF.AAP2.01A	0	0.00433065470021951	0.0440915536863855	0.165345735970928	0.0763913859275844	0.0617372690384267	0.192388066002273	0.281826850811577	0.0183139698204141	0	0.155574514042191	0	0.544235856894815	0.839816082318377
TCGA.EE.A29A.06A	0	0.0733456595380808	0	0.16837036414791	0	0.0538812489792335	0.212590944679921	0.376250104678218	0.0346932932537667	0	0.0808683847228702	0	0.346026707720675	0.949361645414815
TCGA.ER.A19K.01A	0	0	0.0332471810722146	0.172941768069151	0.0436695663003372	0.057824170779188	0.181930928140855	0.398239903644975	0.0652748605650498	0	0.0468716214282296	0	0.609295764247391	0.79767710591457
TCGA.EE.A29L.06A	0	0	0.0119707536023978	0.180386042999466	0.0329912396926963	0.0187468352508606	0.0987975171435349	0.506042231034638	0.0445586318772445	0	0.106506748399162	0	0.519166517185624	0.855461429526499
TCGA.D3.A1Q7.06A	0	0	0.0536017239371333	0.217331974956147	0.0870255856331235	0.0933119139946335	0.223088083936064	0.0496806721566008	0.0951559296433023	0	0.180804115742995	0	0.34522936044268	0.946977429583637
TCGA.EE.A3AD.06A	0	0.0167350713762747	0.056189036404297	0.16943578368362	0.0203162210224238	0.087012483506473	0.177812113253738	0.28115670566218	0.074979102406495	0	0.116363482684498	0	0.250631445443697	0.993085262858648
TCGA.EE.A3JH.06A	0.0158111726505928	0	0.0572587325147019	0.0882739200771685	0.0602836467037894	0.0770090656515185	0.235536927354356	0.000860546577782528	0.0701394611311228	0.117949493943514	0.276877033395454	0	0.405007217637032	0.922778427832741
TCGA.EB.A3XB.01A	0	0	0.034534312944037	0.111257763028909	0.0529615945735166	0.0480951742277556	0.201459130474244	0.276437521353882	0.0672361000783381	0	0.208018403319319	0	0.40521933012734	0.91818896112255
TCGA.D3.A2JE.06A	0	0.0101769076574512	0.00259339707898645	0.237500144226901	0.00499840603675944	0.0268310795439264	0.0851268555974531	0.451121307238261	0.0121057376800508	0	0.169546164940211	0	0.51941320390373	0.855834885632483
TCGA.EE.A29D.06A	0	0	0.0281713105636509	0.130141181728233	0.0389054704698584	0.0547890584896241	0.188400485699229	0.356250510873462	0.0613399100766845	0	0.142002072099259	0	0.47485559190822	0.879394734441505
TCGA.EB.A5UM.01A	0	0	0.0444860998221317	0.152031521032747	0.047909837296973	0.0623539589381216	0.154323955821831	0.173283713744405	0.0683457710891917	0	0.297265142254599	0	0.517328217699832	0.855779803987032
TCGA.D9.A1JW.06A	0.00641525575883235	0	0.0386512099469711	0.11533625827996	0.103968776083512	0.0667286325071225	0.207046817333116	0.176258991847673	0.0786781437474269	0	0.206915914495385	0	0.416982009034245	0.911024973549813
TCGA.D3.A1Q5.06A	0	0	0.0452884879682583	0.0296139049329241	0.10330112146506	0.0582367865249214	0.13929476345918	0.284829690994456	0.0748479038548246	0	0.264587340800376	0	0.41858977198851	0.914836764839779
TCGA.BF.A5EO.01A	0	0	0.0453460877984158	0.132649488189241	0.057117352923424	0.0465825136702566	0.203761403883709	0.238241491054275	0.0756030017667604	0	0.200698660713918	0	0.381512914707014	0.930451183892723
TCGA.D3.A3CF.06A	0.0551126387430264	0	0.0440493361268424	0.124682111671384	0.0403746360827179	0.0720780159663636	0.200419378223326	0.178460340770582	0.0661983113906634	0	0.218625231025094	0	0.411196898399693	0.913839798668053
TCGA.D3.A5GU.06A	0	0	0.00854450116440158	0.1139378046562	0.0686784497530727	0.0494396943740139	0.25557574878705	0.305386653259589	0.0562025856987652	0	0.142234562306907	0	0.546043926877289	0.839705266572795
TCGA.XV.AB01.06A	0	0	0.0398887271224553	0	0.0157409790289041	0.0766383810221493	0.162172812781069	0.134398980244612	0.12302281236879	0	0.44813730743202	0	0.474068160537108	0.907433375081434
TCGA.ER.A19B.06A	0	0.0415514118216657	0	0.0829552272198762	0	0.0402263752506392	0.149197080035843	0.339968085377535	0.131408662887061	0	0.21469315740738	0	0.331382602485306	0.960216454306818
TCGA.D3.A5GO.06A	0	0	0.0649937724380552	0.0972508201706461	0.0433966115351432	0.0284512747352711	0.247807453810017	0.264879863369791	0.120762889359569	0	0.132457314581508	0	0.542717556698648	0.84184596403277
TCGA.GN.A8LN.01A	0	0.00232765313135144	0.0460058429902526	0.135639706458977	0.000479047896651064	0.0261856087230712	0.264236768020408	0.19219621702699	0.0919209468328715	0	0.241008208919428	0	0.539013880535958	0.842011883429434
TCGA.YG.AA3O.06A	0	0	0.0448161959151418	0.204111504436952	0.0328460647314087	0.0356416031582213	0.148613067086535	0.254520308736234	0.0613395032134392	0	0.218111752722068	0	0.542979767642646	0.839068384725674
TCGA.EE.A2MM.06A	0	0.00869959757398553	0.0280188413837945	0.118392768340719	0.0206995513662627	0.0231170227263163	0.136510618203448	0.431360401723783	0.0665787547486381	0	0.166622443933052	0	0.423109529896223	0.911439489234932
TCGA.QB.A6FS.06A	0	0	0.0841616845342107	0.0289046599783691	0.0510251614183855	0.073709210925608	0.17005181012211	0.230412912946425	0.122188434186705	0	0.239546125888187	0	0.502863712003756	0.863543029460504
TCGA.YD.A9TA.06A	0	0	0	0.122413728087772	0	0.0565843105743264	0.252741188213299	0.331667712149941	0.0981789899609274	0	0.138414071013734	0	0.434158457964927	0.901039191528347
TCGA.D3.A51F.06A	0	0	0	0.213088412072678	0.0736461599370721	0.0512021700102816	0.233429189333345	0	0	0.336329116585517	0.0923049520611062	0	0.462011417119268	0.889032712433511
TCGA.EB.A4OY.01A	0	0	0.0789980218325962	0.167137373670116	0.0540180261743118	0.0657301129678002	0.118927282941115	0.148882748285908	0.10149204048545	0	0.264814393642704	0	0.388506892916914	0.932902361667195
TCGA.ER.A2NC.06A	0	0.012859563435022	0	0.111278414728847	0.0244064079689368	0.0548366699456845	0.372573925451735	0.236779606074001	0.0265833297269192	0	0.160682082668854	0	0.481473870886311	0.875618459851133
TCGA.FS.A1ZQ.06A	0	0.0125649962515025	0.0378456305745843	0.103411507074325	0.0394527277440379	0.0624511155078494	0.174117284070431	0.269324530747359	0.0523959710785176	0	0.248436236951394	0	0.512774564749347	0.857724198394423
TCGA.ER.A42K.06A	0	0.00930600617046148	2.1835844568915e-05	0	0.0205869437663257	0.0799420945427424	0.200241558067209	0.432390692498015	0.0702880968615729	0	0.187222772249105	0	0.370634860446797	0.935374034415176
TCGA.WE.A8K4.01A	0	0	0.052413474359366	0.31291738365908	0.129348581225507	0.0672614115731901	0.208518441000315	0.0759278579465238	0	0.0590154796483314	0.0945973705876871	0	0.595452568475369	0.808047875721488
TCGA.ER.A42L.06A	0	0	0.0115235030446265	0.163601725361152	0.0756735141834223	0.0632704670326342	0.254485568917583	0	0.11891004244402	0.104198567475018	0.208336611541544	0	0.226505578563284	1.01103301703622
TCGA.EE.A2A1.06A	0.0383406602306977	0	0.0422012832849614	0.104350489168026	0.041425755278214	0.108548859191314	0.252162904560882	0.0594766855258283	0.113324191892911	0	0.240169170867165	0	0.467486126917021	0.883686787290786
TCGA.EE.A29T.06A	0	0	0	0.147851937169992	0	0.065251849493521	0.278736464769589	0	0.0431400477891381	0.166268766133281	0.298750934644479	0	0.424946246640353	0.913275515175173
TCGA.EE.A2GI.06A	0	0	0.0297265716678883	0.233084189976269	0.0380434553449305	0.0842340299184445	0.192845722932043	0.126794002474533	0.0840738733443426	0	0.21119815434155	0	0.405459835174207	0.917797581985725
TCGA.ER.A1A1.06A	0.299991639020402	0.0705039962329998	0.0507315462797009	0	0.00259368263112265	0.0508044810875008	0	0.284466370041542	0.0318723319687939	0	0.209035952737938	0	0.518402592682399	0.858410543294632
TCGA.D3.A8GS.06A	0	0	0.0574058646331684	0.191736452336247	0.0414647829887109	0.045108146626857	0.187027833906313	0.105425471224394	0.0669990362901988	0	0.304832411994112	0	0.431251019242155	0.910042900378713
TCGA.ER.A198.06A	0	0	0	0.065670653324869	0	0.0657444014622218	0.226855994092601	0.463493084629217	0.0952907706033967	0	0.0829450958876946	0	0.654646384972413	0.773781795223937
TCGA.DA.A3F5.06A	0	0	0.0267504525276145	0.211173883349182	0.0312835429585786	0.0406648780474902	0.167576057751011	0.417899791707518	0.0323058882739786	0	0.0723455053846276	0	0.488537387923765	0.872977622011527
TCGA.FS.A1ZH.06A	0	0.010329918101199	0.023125431188269	0.134491715941177	0	0.0749526716760992	0.271493606935645	0.101875602702038	0.125800215983318	0.00987085098865941	0.248059986483595	0	0.415524826694346	0.912887707874572
TCGA.3N.A9WB.06A	0	0	0.026956995000036	0.103530467776622	0.0712573892523679	0.0434091112277063	0.116049997043863	0.540740510748647	0	0	0.098055528950759	0	0.503591777504238	0.864129512486252
TCGA.D3.A5GR.06A	0.0486312887149453	0.0483770353645408	0.0589869580535025	0.1394071789235	0.00328833176431986	0.0211148816488871	0.184937955566472	0.191068006974235	0.0393985423486176	0	0.26478982064098	0	0.401525915833734	0.923761084956853
TCGA.XV.A9W5.01A	0	0	0	0.166241799240906	0.0687837233462998	0.0793906101262447	0.215533365633321	0.350083541979265	0.0239466016518723	0	0.0960203580220918	0	0.463431680869401	0.88561352061174
TCGA.YD.A89C.06A	0	0.00681168349587306	0.0222999760271479	0.17218979979364	0.0111658367974915	0.06106205160333	0.150180198308852	0.471298776061257	0.0136344332417728	0	0.0913572446706367	0	0.425081819334157	0.910459125329581
