,gene,B_cells,CD4T_memory,CD8T_B,CD8T_G,Dendritic_cells,Monocytes_Macrophages,NK1,NK2,NK3,Plasma_cells,Tregs
8379,SLC38A9,0.701593756493928,0.176132017680471,0.0221782360889304,0.21038189825305,0.0101242681011911,0.239634577616831,0.344118707883088,0.186933812378447,0.492280657044392,7.57457950808219e-05,0.73212534849076
8380,WDR73,0.426502968209837,0.0465423229272805,0.12976703253733,0.20791973811047,0.689982791360256,0.0521173567198807,0.628207133045619,0.263237955742943,0.456725080507745,1.8764017174189e-13,0.0447017481079728
8381,POLE,0.194671207435332,0.592219389949679,3.69909771968681e-13,0.685890597178595,0.0863352288441892,2.25362585080033e-27,2.83639956974497e-09,0.00443020426922527,0.564497890877878,4.42556306588209e-08,0.551036017284577
8382,RHOG,0.869310142777842,0.0968720238751712,0.0268305552524739,0.00574834438075993,9.2939047604788e-05,4.76027108101452e-05,0.789806958466412,0.241618432297408,0.368498522461871,2.51333345631932e-43,1.94282344921625e-06
8383,EPS8L2,0.00846248080330652,0.10758234209303,0.571105516689462,0.149853673600642,2.48404445698406e-09,2.79918627453101e-12,0.00220096162794246,0.011863398308026,0.00531902297733616,1.22761136020236e-08,0.770746804932179
8384,ANO6,0.019494469904105,0.0125622685554924,0.361584530041455,0.0874583010705528,0.602619897256527,9.29395665072678e-06,0.00674436319109955,0.515259288561884,0.862950291798905,8.08684134644619e-07,0.631733810682621
8385,FAM210A,0.245746258802911,0.0289319142899961,0.337367151013512,0.599910177956259,0.0032760432641078,0.566242074996099,0.949844790945489,0.0432407435655782,0.995085718716814,9.32159420669598e-05,0.338679515182483
8386,TALDO1,0.915219762049777,0.00173256050241963,0.0617166766892001,0.00020760475782691,3.28564359596269e-09,0.124156576815059,0.148381396274018,0.0139975561648088,0.000520886573470918,6.81897471996254e-58,0.00656756295934361
8387,ULK1,0.00333489300286908,0.0125720220814179,0.309698594363508,0.115151942254628,1.90786890469709e-27,0.105940773035292,0.463274162148712,0.127970897053779,0.068819966204248,0.000208095193805469,0.542938270798637
8388,RPS6KA3,0.0650364034078654,0.319275087339036,6.00497743641858e-06,0.433463597591504,0.0157952042851471,0.0342860658690584,0.291865310952455,0.00423619406443088,0.00369859308944789,4.72221034938214e-14,0.848441546311536
8389,PUS1,0.422272565131075,0.39877393290366,0.713246668949454,0.912864133796459,0.0746333429374134,0.957770140837837,0.200962440940624,0.278114422176502,0.213441484387118,0.0120394635536298,0.89532592163082
8390,CHD9,0.016530419553699,0.962713262523164,2.27982197421513e-08,0.487426622187285,6.80539526096527e-45,1.09119549317679e-08,4.60500592205959e-13,0.745092403289001,0.00827179606789749,6.09059442569218e-10,8.42420219041245e-07
8391,PDDC1,0.180480644440573,0.440437221174665,0.432479101563243,0.0174279337844909,0.0239760692021852,0.291966520706826,0.349879716866213,0.179931722801578,0.168325997946861,0.781516764639104,0.261988123304958
8392,MAN1B1,0.897144410442218,0.063957977405184,0.101884910878507,0.978659524087225,0.333272215495957,0.000161767957038779,0.0646375868900451,0.943387593892586,0.279504178629992,6.96399643098459e-10,0.933270198549245
8393,KCNA3,6.4678288021239e-10,0.00413578903694645,0.196248820495551,0.0131077507531373,7.65323577098733e-12,2.94379215362455e-13,8.20840277184266e-10,0.00223353974585471,0.351719178469432,1.32803661954863e-23,0.682388376104596
8394,TOP3A,0.882922741870354,0.071318522819507,0.00132612484890172,0.898626443166186,0.383350334518088,0.000331892564919683,0.00538020129513726,0.211410744841751,0.396928753408902,7.71162892348524e-08,0.555217538184874
8395,ZBTB38,0.00406894206716218,0.00130279505460626,0.812306369334349,0.436611593887153,3.78928579096686e-25,0.356258794084023,0.0776865342729508,0.0335392823773621,0.00773217551797261,4.67242218220812e-46,7.86559902571066e-05
8396,DLGAP1-AS1,0.456617919182378,0.167534379646495,0.319172584016116,0.261742974897513,0.113097370398402,0.731504536471773,0.489268635598899,0.964029614725649,0.114029638534489,7.70856252605577e-11,0.444958645404393
8397,RPL13AP3,0.00279366010436804,0.000328660290138433,0.0520459246734182,0.582562506250851,0.0465801560591632,0.470771265378887,0.0654289187319851,0.275712099333032,0.226838950479792,7.55302129187929e-12,0.226410742421189
8398,RP11-551L14.1,0.00142919447495174,0.0120835138991751,0.106923042589354,0.0109899740876519,1.56542870652303e-43,3.92253047006862e-07,0.0118644297411823,0.0132944148985311,0.0958335628907037,0.0382454377399213,0.0377762504833141
8399,TIMM22,0.108881596058118,0.942923326432399,0.148459168499617,0.245779847652245,0.249044094802266,0.000199884444181252,0.434756091661536,0.363664067741445,0.00719888711689361,0.000214855668304641,0.0572390142994608
8400,RP11-218M22.1,0.482322019080866,0.376807133199153,0.580005785901422,0.517048954331812,0.0141545272573564,0.797633224784561,0.768282311317248,0.816333702623085,0.00614457978190098,0.000464429091335923,0.256510676420002
8401,SAMD9L,0.00846424403444699,0.013598192072766,0.375135119993971,0.0594855289888135,0.00828598735835983,0.0037482918075961,0.487673522238683,0.223945479458574,0.0135544240289032,1.0524178550309e-19,0.10081763866929
8402,ZFAS1,2.74686638993725e-06,5.89784052521789e-06,0.00206930580030506,0.204181278631731,0.822306266625255,0.195583094784482,0.834125455353612,0.00170325357327818,0.937558154113327,8.93848908359386e-49,0.0011574899908699
8403,TGIF1,0.578241348853137,0.000106433411768683,0.350973434298381,0.00992832997781686,0.0963631183230472,0.053140032856755,0.652618832566154,0.418002630639426,9.16465285771209e-05,7.93821606119896e-23,0.109883301075204
8404,NAP1L5,0.221844988479782,0.752293152543813,0.0155201921959776,0.606989919818497,0.00244883603375942,0.238847576421339,0.819930913054851,0.676283221473095,0.200550496677739,2.01476730562617e-05,0.314858261951033
8405,CD19,1.38791129668672e-181,4.85086473484571e-26,3.79285708746661e-05,1.01054958028578e-21,1.60996904217038e-08,0.183659489571679,0.894206101031896,1.7999407969131e-20,1.10959428492587e-11,2.58342297634529e-44,5.07300896080666e-14
8406,NR2C2,0.000753162431426329,0.194784294033228,0.225528143176136,0.917679870757858,0.544682696726982,0.000203068105264065,0.194695196222083,0.0563514235751424,0.888523617418735,1.90328319951324e-05,0.31750819779296
8407,ACOT4,0.0274308305284682,0.85788620912986,0.00344351757442245,0.244558481804952,0.00154402783594982,0.0611539138446443,0.219177500359103,0.617463928788657,0.35789358565003,0.245291164713606,0.353454717925678
8408,ARIH2,0.0680729569712411,0.0109172982558303,0.191450951122501,0.509453596280861,0.00172883979732258,5.91344352906407e-05,0.0568514679476523,0.0242081721685236,0.039250873821114,8.2287930107425e-33,0.200101284987893
8409,ZBTB33,0.984052876545133,0.255457878782588,0.787760257327183,0.00293725845821036,4.98876727082572e-18,0.00664746254783034,0.925974543055954,0.715562999542102,0.686719694615741,2.335346709023e-05,0.516325701489743
8410,ZBED2,3.48126363704245e-05,0.575554618853929,1.15580892833609e-11,0.00324152768935246,5.3027696057778e-13,2.92328564827427e-28,0.00130188716876286,0.0313133611529933,5.10796623588946e-07,5.37039741601525e-12,3.12055539710322e-11
8411,SLC25A22,0.918915105636784,0.208296258006381,3.78732417158424e-05,0.08497922804501,0.000568217699197696,5.46366002184953e-09,0.00433750093129412,0.937743160631482,0.109228990209738,1.31123357339224e-06,0.629554127512492
8412,RABEP2,3.79115691769892e-61,0.0618488809497453,0.134138436292866,0.000431334823727229,0.00748749940004677,0.340799767436133,0.135403132755638,0.0047786768656406,1.42712552207183e-06,5.80452858743345e-18,0.000745413354396077
8413,ATOX1,0.08625247937851,0.0134950205877486,6.46947825380104e-05,0.00662553991043023,2.24021438368214e-05,1.97808130149974e-11,0.000105933800946523,0.00516530202644283,0.000743172061391118,4.51110926361103e-20,0.731313011197487
8414,TBL1XR1,0.28373992306782,0.529061316471014,0.317322049194204,0.952674524770098,2.92009553577994e-06,0.0323382490501203,0.788487535601678,0.472230998733933,0.224363454088831,3.96780963182943e-33,0.0537260789060142
8415,SAMD12,0.055764004533812,0.0725252359389076,0.00255386903361384,0.103141279502303,0.00113913999737905,6.82773774666014e-05,0.000384871789711465,0.00618672054255622,0.135998814980583,9.19018990562373e-07,0.0330048235607275
8416,CD163,0.050135921596589,5.78606757278333e-05,4.70533336267939e-20,0.183281577490436,0.959560453877768,5.7118892448832e-88,3.64951901963449e-30,6.05125824177924e-05,0.0158939966767142,1.75448512957203e-13,0.0882021210530266
8417,C18orf32,0.0744403302286115,0.000391435373662227,0.00108598736017318,0.351697928979034,9.11279525724873e-09,0.000831989739735308,0.172485908269103,7.68193553503924e-05,0.012855870695561,1.21631789972996e-70,0.00332596766461763
8418,PIDD,0.57904910236044,0.0538715227629652,5.38012415640284e-05,0.321888196477206,0.986385524647045,2.14634172250234e-10,3.34936166770139e-06,0.141444733195385,0.240664386921084,0.000221298217563659,0.548811584765666
8419,RPLP2,2.5915095496763e-18,2.51338387754859e-34,0.175485210368778,8.30634148354088e-08,0.25638004271619,0.623194437222031,0.0536435132015747,0.00122762495339818,0.186939008854769,6.75770099809768e-231,0.000137092429964222
8420,GSG2,0.00461429680445989,0.000551778010921785,2.07748927581642e-11,0.150005238738863,0.00106790133701028,2.98952542284861e-18,1.07873820048994e-08,0.542994746635861,0.0214092965352488,0.0706100331118333,0.000851604759032271
8421,JUN,0.032863143922796,0.000840126866685223,0.963960039342296,0.671462932946387,1.37171044985808e-18,1.70398112790092e-09,0.0107558288226781,0.0082028246544166,0.746742623702001,3.26827588934123e-11,0.0926033932020106
8422,CSTF2T,0.233870780414588,0.25404890717363,0.169960957652648,0.0244416036783739,0.00257791317757456,0.0263010268889568,0.0955252031368752,0.134437004996854,0.587496016633596,1.79610600485367e-11,0.0262037362892451
8423,GBA,0.848918458099112,0.294628487090654,0.000376111953520145,0.0074922644818273,0.196601674921469,1.69969130668053e-12,0.00902155585660525,0.080456669841832,0.906577991849997,1.6061548701867e-10,0.301962115958997
8424,ACAD9,0.669485829497173,0.000316730747909536,0.0550900163979704,0.60265697730721,0.241389537648936,0.135278350037628,0.535265625261871,0.89765739365689,0.489537898602266,4.25014865901767e-13,0.757907720636857
8425,IL17RA,0.0124933077217165,1.12788569187299e-06,3.43695953749627e-16,0.634308400909427,0.00887008599680203,3.0037960440243e-47,2.88090079711005e-15,0.417581830870585,0.912629753119065,4.50698177217243e-06,0.259477827397663
8426,PNPLA2,0.673743720335726,0.325412312818938,0.0447267091313887,0.00232625833100775,0.199655364120625,9.03633844675884e-05,0.150052578603393,0.487146402734753,0.190827904320175,1.791805524189e-13,0.0291071545745386
8427,AGTRAP,0.0778616874015188,0.00580752335980618,2.90423553008433e-05,0.0130587572078996,5.78684427810093e-14,6.81881699269615e-21,0.0834375729092851,0.0108363993281475,0.111393275031529,7.86464096542362e-13,0.00716956702541748
8428,THAP5,0.0314843753004546,0.866196011549874,0.0348664038351909,0.065368364942764,0.698920084132287,0.0132233329036164,0.0544886291859871,0.0195807657984464,0.280720889905716,5.67287025037984e-20,0.366856007171983
8429,EFCAB4A,0.1110902741172,0.000229265736704251,0.167904119716454,0.000188021156925491,0.000182765683571344,0.00856657630677731,0.025258655178515,0.00752184258751044,0.213567107890159,3.81220496634595e-34,0.00355624642333635
8430,CD151,3.91961200852704e-05,0.00423284435833304,2.80634308954297e-05,0.00233996930522081,2.5538593327462e-10,3.19710666733223e-27,2.02615783126649e-06,0.000123237978494646,0.0202286641471269,6.33941645989511e-28,0.626940910814874
8431,POLR2L,2.02093314057051e-05,0.0252775253909647,0.0548315742777482,3.3515965246695e-05,0.0657787232490598,0.062550191344025,0.947322213834734,1.84580567379446e-06,0.00826853671056968,3.01835318642796e-81,0.00275120844549292
8432,ANXA2R,0.112272486352263,0.00695872977591024,0.153802348319742,0.00241937483408523,0.00158094327163148,0.000184329883417874,2.26641025198518e-07,0.524900645420295,0.215699214430303,4.30362654533131e-14,0.0446245220288948
8433,KIAA0195,0.402606476224314,0.179542357612602,0.567995510123881,0.386049674493689,0.879888871413178,0.120531586539183,0.00788436450702591,0.0388554407764975,0.41949955789636,3.26706576170385e-08,0.0218138396084352
8434,FLII,0.147344144320425,0.00157076573720532,0.850643288230371,0.189808644241221,0.221960217758062,0.193478958686467,0.616061758335538,0.0925788064829983,0.178065189011394,3.92914268793459e-22,0.00392011401047319
8435,HNRNPA0,0.913074125593269,0.291253579592527,0.883384876252336,0.0430304904137573,0.000564933805081179,0.0233859788624916,0.0809523755760467,0.767804183183855,0.0752478795871525,3.19850781328191e-24,0.328050948158467
8436,CTD-2201E18.3,0.0642990495044253,0.0181277445764197,0.776003346752291,0.0251875152785166,0.0229428395565783,0.90688662143832,0.381914215299124,0.0160981323850148,0.2120309294969,3.20460414690172e-05,0.93094452255948
8437,CHID1,0.0241187478872434,0.0106128968703111,0.0775378971729399,0.000617758462697588,0.000648447408574108,1.71099311990869e-06,0.0297273260373244,0.0292659132284075,0.00317089243144277,1.96126215747176e-58,0.0090625731414183
8438,ZNF518A,0.000583810734434422,0.430200268771642,0.257463333394802,0.02163978285958,0.349007643212769,0.158754604218988,0.402566445001404,0.4246605450087,0.142290872433511,1.13565881949373e-11,0.261335097532897
8439,TMEM187,0.844308547841482,0.0185629635599895,0.135808448779551,0.56959908000058,0.860261101574023,0.704969859228276,0.217841047249823,0.848240473618501,0.422075451792439,0.726605342987853,0.250618846565327
8440,CACYBPP2,0.00416139853089364,0.153943602945708,2.87815211830779e-09,0.00447290630042999,0.0353126028207616,5.19696588711776e-13,0.000314166043811692,0.000104263666288995,0.0734437684628985,5.52131186348148e-23,3.17278072373992e-06
8441,CCDC23,0.773250290762799,0.216766254545346,0.324479925886591,0.0562916288001972,0.160287314330501,0.378490413195689,0.818540970576521,0.398616534830619,0.106937786511458,0.000103305169513229,0.771086597126001
8442,AP3S1,0.0505116493624556,0.00479925832070673,0.00168636694562982,0.375741333476988,4.61575207943267e-05,0.0021814393674104,0.0250663432977644,0.121075700888382,0.0593049466088096,0.00171066483053754,0.330272325644436
8443,GRB2,1.23007002234407e-18,4.39538970475756e-05,0.053542686877126,0.0188588127242115,0.00624653913699466,0.00238592062870155,0.413808356789653,0.114491528060373,0.0367965072537977,5.70949984762402e-31,0.451827454228771
8444,ZBTB41,0.0324398258230185,0.641882341660404,0.810987178192448,0.984288684862677,0.863309495161019,0.537498461870172,0.151096671677102,0.617340308176132,0.935179460096035,0.000163336153613489,0.123745021561216
8445,UBE2N,0.137367537012879,0.197003742785798,0.000655684172904123,0.198508605507352,0.0050219598470292,1.46280778467542e-07,4.52655075066013e-05,0.803726871408487,0.531231455105167,2.74009571949517e-23,0.010452520837786
8446,ARL6IP6,0.283329268456923,0.175703794316678,0.000752954633807132,0.0679717200725337,0.000598849511642973,9.53669899153168e-12,8.60451466437058e-06,0.104777466209698,0.773222412608554,9.57768755374283e-27,0.295732955325944
8447,MAMDC4,0.739683472204193,0.567067851072621,0.225061273918412,0.0944748746972518,0.541245926468824,0.775817107970683,0.467426047070722,0.290655620297278,0.584402431209637,7.65341038330305e-05,0.256260360528164
8448,CENPBD1,0.993591329556167,0.100885401350102,0.136523274359905,0.413770238673982,0.515617522858483,0.00107209453632641,0.0285419168131661,0.180187528674416,0.571522659959881,0.000856468389359988,0.650598628614091
8449,BET1L,0.974091220648279,0.00402744908335854,0.0338126185091158,0.279447092856837,0.584994227186781,4.84037727121669e-07,6.94376065545163e-07,0.00164020894716746,0.0178513941677345,1.34519430523384e-39,0.0153139563619247
8450,RPS27,2.49046418851253e-11,1.61655902889459e-19,0.353299202897321,6.54669310809882e-12,1.81374028821519e-05,0.00215397728751685,0.220304693384097,7.01892224097069e-05,0.0173854506850434,0,0.450471256883442
8451,RIC8A,0.157316148758919,0.0451173487428585,0.159171829119747,0.555910749214005,8.59362102243067e-06,0.00615069567390031,0.00114465182692324,0.87490113511046,0.306204183546994,5.9377701291846e-17,0.0178928771875306
8452,IMP3,0.247453486256785,0.0218702776530133,0.541681443196003,0.00725366420795501,0.158348124775617,0.122883196352243,0.694274956908437,0.435711731420579,0.547469979415944,8.73505621052167e-16,0.935950106283158
8453,ASB8,0.82444828291668,0.885587592441409,0.262846408658756,0.280030521022438,0.0807962148823369,0.185642420393046,0.27212937257433,0.970084408802375,0.753020387885051,1.66416174439114e-08,0.889535213567931
8454,ODF3B,0.473995094196203,0.042031629708622,4.68174841155265e-08,2.39501648857273e-05,3.02079827602853e-07,4.34183676901109e-16,1.48685215932347e-07,0.00102939244741702,8.25491083599292e-05,5.52649287496276e-31,0.91159782925396
8455,DMAP1,0.107254322317064,0.264778852571337,0.435952628519661,0.246560542151366,0.0105677547483926,0.261098073861895,0.458537886299528,0.586706173571572,0.010385682896885,1.34126130437348e-17,0.00266554611090956
8456,IMPDH2,0.00153058764892354,6.77176718772508e-07,0.000161987506867821,0.729484912314879,0.115080689285183,0.00444122633706615,0.048738329255042,0.0332287885581242,1.12177193943561e-06,1.61639961280715e-40,0.000294153738255597
8457,NDUFAF3,0.211013706125866,0.000258796324259932,0.0429349901365407,0.00540914548838541,0.0637602357098245,0.122016639349118,0.0385574860551689,0.0218353680174781,0.0187835142735167,3.03449167329945e-38,0.622477342540182
8458,C2orf69,0.108139007342663,0.559844930493978,0.253617077127075,0.256886648439635,0.0437892455608175,0.0705464925415691,0.0720644337032765,0.343641711607827,0.463124326182175,0.000910384809095498,0.286286527179875
8459,TWF1P1,0.193027678409098,0.334613756482876,0.752974288373864,0.629135787272603,0.817982833918261,0.0134966304680837,0.923477069284193,0.129926697043735,0.247647491494451,8.03378656851158e-07,0.5906021528894
8460,BOLA1,0.0267099440957426,0.289369844682144,0.00586515325524861,0.948632648893138,0.381962279343305,0.000254392329447515,0.107505550715426,0.0324572313202671,0.0376845028879262,8.69843093883494e-19,0.0552968948279381
8461,PDE4DIP,0.00759814919471524,5.23513707456397e-07,0.00066282169219282,0.000581880954654559,7.81114029244939e-17,2.8627080274529e-21,0.00436827192934001,0.0912931409933859,0.102893258276453,2.48360903150252e-14,0.866706273627719
8462,DDX10,0.00302147043817962,0.201988949800975,0.249967323339156,0.459809392971381,0.371740666290279,0.930079870932731,0.662571187382584,0.760136344171213,0.177131403964918,0.00107222815184658,0.566675666759574
8463,NDUFV2,0.409362751515088,0.331854232941317,0.567665456427825,0.000124328776426475,0.07478267087347,0.787307820316181,0.630648110002313,0.035497400208694,0.157990588165832,4.8523419850063e-54,0.000117170382345468
8464,RP1-232L22__B.1,0.00420666325095874,0.461308226278526,0.0011688704388892,0.092605069789813,0.00469896576907609,3.29321051914458e-09,0.0332152241996663,0.527474313251639,0.901897423820531,2.78399765687534e-08,4.39544278938737e-22
8465,DALRD3,0.889520783634626,0.175371287267488,0.194512997492696,0.0770212655007891,0.471507810239656,0.00326261972402984,0.248548021948842,0.0275514200289561,0.00123829040580208,1.50427022123794e-21,0.539371459143298
8466,ZNF518B,0.0732875729366069,0.218189326460734,0.185890470936448,0.0481537449513254,0.953268170227418,0.960742359618347,0.633104203505122,0.300730727968192,0.961489006693199,5.24184479241733e-06,0.000691625174731354
8467,LCORL,0.998971483605526,0.0252881630499543,0.0460379040059675,0.366474140329406,0.45680678609572,0.0211492055654373,0.396248625118099,0.0124969003372575,0.0312308159548244,6.85282877745647e-11,0.0457610456933243
8468,SH2B1,0.997131481443332,0.810685743836142,0.813801879305961,0.591262578521459,0.769434012243595,0.677072890903185,0.164801322409446,0.323568591543544,0.792295517648144,0.00692187256058508,0.0190027063995716
8469,ZC3H12D,0.667193342367774,4.45988783601999e-07,0.0044278647404602,0.751857670693084,6.40685231016036e-20,4.7771495710179e-12,4.3819296531307e-05,0.000334731356474563,0.0667888928121854,2.33361795907338e-32,7.81820344440409e-33
8470,KDELC2,0.137235203002778,0.441422082856303,0.387498955230899,0.0397038265682526,0.263318339062332,0.611422897246233,0.193334804981882,0.655506097330557,0.688210579868897,0.00227913673238003,0.11270502775419
8471,PLEC,0.011387874629486,3.2516571483291e-10,2.46882506201219e-09,0.00230324078938116,0.0940469251921442,1.95952180656455e-30,2.87024053497334e-06,0.0398291247839999,0.777384396427055,2.46447177736136e-22,0.0269579533179099
8472,ZNF543,0.363931773828201,0.292124035688158,0.905615973028697,0.0177726846723099,0.570939502948842,0.476495739968623,0.188173616212727,0.542005092721145,0.94294075899086,0.183033590109522,0.219716813133759
8473,GALNT11,0.0278722217935398,0.181164376163311,0.9627516206695,5.45752449382227e-08,0.000160279454703081,0.011889840118321,0.308454377285278,0.00175414742646015,0.0221729935247287,1.02288810666792e-06,0.339539779116507
8474,WDR6,0.321136737440856,0.0395513336642643,0.203306093103098,0.0104210343435798,0.154437357803152,7.25404581915988e-06,0.0215305935496003,5.76727604678989e-05,0.156488629588534,3.1561253342166e-19,0.156691174105978
8475,GEN1,1.06424056677749e-09,0.00276082568887351,0.000210826060324041,0.00489361943467412,0.133876871105513,1.21702230052533e-13,4.083215577656e-07,0.0626579491258108,0.140458094164262,5.43201522458335e-05,0.000148240894227769
8476,TMEM11,0.0178175858486959,0.704353265957829,0.0201214731834934,0.175105483205842,0.13546920149019,0.0262522593147729,0.292557279594556,0.566172471300578,0.0936030678887088,5.29568010009644e-17,0.169541264637224
8477,ZNF354B,0.0121817905437852,0.0452709646864111,0.35719007308551,0.0199845055411825,0.0798066175637295,0.0857053494091025,0.466984738059907,0.255344309071656,0.786182550967498,0.0900412833098946,0.667222379214877
8478,ZFAND2A,0.0591525020083753,0.283765085347798,0.290028310253961,0.0722822688200219,0.0391892328362624,0.594829192418253,0.515828063141384,0.206594513410249,0.44845845165219,5.42568634549108e-15,0.0393414784287925
8479,PLEKHM3,0.524115179110724,0.780780722279,9.33427477290968e-05,0.904636259500256,1.93413778047435e-05,0.676223617989757,0.923740423657362,0.0341465148586541,0.38097608662636,9.18701889396954e-05,0.0732085101235956
8480,FAM220A,0.0724353459922989,0.897867512810078,0.00231185379922562,0.000230635364462455,0.0120688377491672,0.0193310413764484,0.102405669176194,0.0682756578004113,0.0447115827408255,0.000411392387449517,0.450948131993029
8481,NT5DC1,0.0887251343945916,0.527511173102358,0.0959393845023735,0.0648177395445216,0.826390884835768,0.0816154972440093,0.210977929431217,0.466830925492973,0.103736834448774,1.95284328521257e-10,0.818248165076646
8482,RPS3AP5,0.0507032886385091,1.85005559990049e-12,0.286947041359491,0.127532165881843,0.0377907067078689,0.0283088485031009,0.598013684789672,0.46666003194318,0.0237520002094652,8.96609795701376e-39,0.707902340687913
8483,LINC00843,0.884859019180494,0.577036140684672,0.793044456563904,0.335546426482295,0.338039533883125,0.94299312973751,0.363904265983267,0.284733900770847,0.713362479200912,0.001907948162513,0.482491655163627
8484,COX14,0.612703128603553,4.0523114203704e-06,0.541051271617406,0.0397226726479615,0.445684789033045,0.354790356514097,0.447951823458659,0.144521624664421,0.00261707158379706,5.84486521621179e-27,0.148065216608292
8485,H3F3AP6,0.531251436524168,0.688604705158549,0.293925601648309,0.40696243200958,0.347967687256345,0.174071679974517,0.845762755827437,0.621484158235772,0.525677683585093,0.0019109526547102,0.046146759369148
8486,CTD-2192J16.15,6.49773800496555e-05,7.75018531803765e-21,0.0528186497677477,3.83010813179393e-06,0.015572303683388,0.0130498654487336,0.432228534832434,0.16706965608954,0.0219160020303882,7.48590915413735e-125,0.951667177424082
8487,P4HTM,0.717469677368587,0.539506186495186,0.538414640976176,0.144249128994901,1.35792998431992e-06,0.965854205140617,0.93467311156356,0.526851966182352,0.69097766275919,0.000473088586552887,0.00157931269492236
8488,DTX3,0.0134658458963995,0.0968287552283614,0.0442470426421526,0.190555422011272,0.00716315523715881,3.63303322982277e-08,0.0399831811166935,0.284732655726684,0.00116444310568488,2.43581409957169e-05,0.0944876021422361
8489,KLHL11,0.17572388539195,0.51171447246382,0.971181880093221,0.162812701679004,0.0341968537887485,0.744292680678577,0.941760999365324,0.51556863035699,0.650418086014091,0.0148514628184782,0.054798675548078
8490,SLC25A20,0.0282459918798101,0.163687609148152,0.121908608935868,0.411713848191501,0.00765954033855187,8.53071421628332e-08,0.00390970721457812,0.102698304200265,0.0177277319395589,0.236033609710662,0.995394409891468
8491,CD28,1.45377820699011e-34,2.54585094156446e-14,2.01304197490312e-08,0.458756286722446,2.14579720796611e-42,6.29266700277261e-43,4.91708969700507e-25,0.0183661693888539,1.9937739339376e-13,3.43635717645478e-42,3.65385399267656e-36
8492,EPM2AIP1,0.321053058964646,0.0494002337325825,0.82211803415942,0.01989212748479,0.127550925064618,0.00171896613657069,0.0615853169934252,0.0856405050221895,0.746390778340544,2.1183134263893e-12,0.611066180800422
8493,MAF,8.22394222357783e-15,0.000547388884531066,4.09766858242141e-15,0.0893678466730972,7.33489259529589e-23,2.51803399995893e-15,0.0267509657030549,0.0283235112129441,0.028035746133607,2.17777761335004e-22,2.26341950361406e-60
8494,CTNNBIP1,0.17361376948964,0.446224958375489,0.702580996210252,0.352462364136158,0.319364499999837,0.203443174752227,0.28268467005985,0.254562652508657,0.332280360110759,1.50331081282125e-06,0.294782629518472
8495,GTPBP6,0.00247743499930629,0.213032496406688,0.756706321677306,0.0655884216960118,0.367684666566047,0.0228818511043938,0.112128364054244,0.491929968817065,0.0308129152193477,7.75260483980973e-06,0.0112821577077825
8496,ERN1,3.87587039265698e-34,0.398554871277875,2.58754597889681e-05,0.00344115122212216,2.86838270086815e-69,0.000157382814290924,0.353259282597313,0.51884724077792,0.0245172831292479,3.40745225243089e-39,7.7478788490965e-06
8497,RP11-366I21.1,0.519247310882911,0.324006616521794,0.204692935756016,0.812562929308344,0.619754181003281,0.00791372046878876,0.000278480566808649,0.0887386100759203,0.109564931491544,1.42465701305439e-05,0.39542959691889
8498,PARP10,0.00738157685546354,0.23828684929249,0.736834423820607,0.511428951668181,1.267523797981e-16,0.000303322646465518,0.363350429885731,0.234789826021904,0.684848433311902,7.23781731390855e-08,0.140618144623416
8499,SUZ12,0.425116948802665,0.0197944630820343,1.49331604553132e-13,0.453899288757018,0.00212620748063908,3.63539333267344e-23,0.000140614856034815,0.80456347295941,0.0736190679845501,5.94165603860449e-18,0.0133705034449664
8500,NSUN3,0.557338141045377,0.886994444091323,0.594806777726133,0.25339743598663,0.833103574091461,0.435885528823823,0.154523241898596,0.372041443439084,0.946087701991546,6.0549976105692e-05,0.00364090601212803
8501,KCTD12,0.63451039525558,0.997945292038806,8.95024826108255e-25,0.599526788319757,7.74019878835376e-19,3.97272591118244e-68,7.32649960314589e-29,0.188993314054482,0.0123205368161506,9.5164062889891e-15,0.408303573888225
8502,DHFRL1,0.119216330982924,0.282874267050795,0.073237552683718,0.248385848523364,0.364366753596858,0.0094957301740907,0.415402778780552,0.0643481352036861,0.466617792298535,0.0431928051239158,0.0367200587433455
8503,RP11-169K16.8,3.23925276534375e-07,6.90688854919096e-07,0.351759951425015,0.179482465555339,0.997470211851293,0.128923341942274,0.860833380300733,0.00150328768666909,0.8738426301069,4.30330699291147e-61,0.265958976506305
8504,RPP25,0.8333623498481,0.254314499156994,0.24172342972215,0.198247285717296,4.25012955012623e-11,0.27676299863265,0.0214947602193302,0.00593598944152692,0.0471958366646903,0.0652826087856096,0.127559659860953
8505,GRINA,0.0133245650277611,0.539445855611856,1.8324182698566e-19,0.912499921976812,6.78249760306522e-09,8.08581477579725e-34,2.94754303090181e-15,0.0519033166786631,0.155534793263135,1.07737119107285e-07,0.553952809624864
8506,THBD,4.68099821744865e-06,0.000373300114455927,3.89669020695083e-22,0.000109033035093094,2.13314431472651e-105,2.967441450922e-32,1.14489575739629e-30,0.000734459195151894,1.77992531907561e-07,5.5463490369831e-06,1.2497710643808e-09
8507,COX5A,2.65044228559522e-06,0.000910853645396584,0.0260887372292841,0.000225206287171796,0.00789558232986572,0.00409829176485221,0.293191868522537,0.0126361243055911,0.0702405770939135,1.34107631661121e-84,0.00110326025795698
