,gene,B_cells,CD4T_memory,CD8T_B,CD8T_G,Dendritic_cells,Monocytes_Macrophages,NK1,NK2,NK3,Plasma_cells,Tregs
4684,TIMM17A,0.0607422126186971,0.0227876283278759,0.0264640772753371,0.0629128777921007,0.217640085531327,0.216705756122469,0.123986348779602,0.0326074606275337,0.0463026371594662,1.25683507695613e-56,0.734045362048229
4685,RPS15A,1.24685166150254e-07,2.0981288215072e-30,2.61554064214733e-15,1.78214516644701e-06,0.782023927463576,5.21523425820933e-127,1.08365802961167e-07,0.0174947901411305,2.31605849822412e-07,6.32480031340814e-252,3.80480595104514e-06
4686,NARS,0.338511723310293,0.537796882786711,2.77667337549941e-07,0.00205018121725856,6.80883429183717e-09,6.72680803959209e-20,2.56869890650159e-08,0.265577753486984,0.00241391466399112,1.68134757285146e-28,0.443598982887337
4687,KIAA1468,0.48076181476116,0.115790980133917,0.296155977384858,0.378584254391206,0.589923785545504,0.00339538037442,0.259818817507789,0.939730042135664,0.124166610935553,4.35068942471744e-14,0.00514875946267556
4688,FBXO18,0.723731876367307,0.0571078251055027,0.0775504771547063,3.28528800505716e-07,0.254615818378159,0.282261167089504,0.0378676840159425,0.020181625757175,0.940594304985534,1.3382667468262e-56,0.00408101063959233
4689,RBM17,0.032698455885837,0.172295220474381,0.133824782607631,0.140112648365858,0.933724100216329,3.18045760181339e-09,1.34956418770445e-05,0.00965161062626282,0.194394130409004,1.59646856463523e-51,0.0153163778050972
4690,IL2RA,0.377801030987166,0.00500046035288538,1.01739218502031e-50,1.2254566884058e-39,1.74497161024156e-12,8.90805334596136e-07,0.0133373770547487,0.0037746230766067,2.95430108709881e-06,5.34355915112616e-10,2.98104217060956e-242
4691,IL15RA,0.000207391991203112,0.0272281629879561,0.856538896670965,5.9768102642491e-06,2.01842029395129e-13,2.74538559752116e-10,0.000443816169202054,0.294406341858567,0.111289903933143,6.20920678393837e-26,0.00112477724878148
4692,CCNH,3.03534708501618e-06,0.0098791443643014,6.57507640330725e-09,2.17872185677122e-10,0.291269679214095,0.031855601045429,0.197258963965231,1.52993649045077e-12,0.0109235417669412,3.69993444694793e-30,0.0719814792268199
4693,TMEM241,5.25472150231496e-19,0.118338097898165,0.110746651702785,8.90927088714752e-07,0.181628484920789,0.0166471248281147,0.218794162076403,0.984498357241566,0.170033213513552,1.73002952690953e-05,0.558452357806575
4694,DOCK2,5.77396015428978e-08,0.653923181760652,0.53755828342521,0.0154018328636276,0.324486809803224,0.0306568558433456,0.462318200684934,0.0222932396676666,0.459244391562881,2.5791738804927e-29,0.193194974291664
4695,EMP1,8.30925206143208e-06,0.822774697533676,3.96235433907467e-44,0.260658359507123,0.00304341854960661,5.47828107931538e-177,7.58580923636598e-35,0.445317783812493,3.76781538671421e-09,0.00195459919496351,2.12195527095829e-05
4696,KLRD1,4.78975432257834e-212,1.39612185199994e-119,0,1.27280449439571e-30,1.45990161000867e-39,3.13402559540116e-204,0.00374567915626404,1.93930550121078e-13,3.63544399337246e-28,1.4524675610538e-36,5.76695501319583e-153
4697,KLRC1,2.92829641265489e-54,2.6535203116502e-30,1.1895262689358e-62,0.000792395515219175,1.76303424239844e-13,1.05912188060823e-64,0.509665629443365,1.51410627723867e-33,8.22352706715199e-16,2.32537285238314e-11,8.86958782184514e-52
4698,DDB2,0.162452661926275,0.321940154828086,5.35758040344056e-08,0.293959582954525,2.3120338674879e-38,9.73798774001169e-22,4.67554326342347e-14,0.134404218112146,0.0841639900428711,6.36285718650605e-26,0.00779680821484676
4699,ACP2,1.70350545325446e-07,0.778007350122673,0.000313685955311142,0.078684048233889,2.27157639965901e-20,3.34146310159037e-61,6.38515581931669e-24,0.568236628064884,0.0207129198793661,1.61563615452309e-33,0.016095297508393
4700,FAM127A,1.97060256967305e-14,0.290231735922141,0.471281130304154,0.0248250861005539,0.000380615081084959,1.33628550846376e-41,7.1650229050606e-14,0.0197110108623605,0.133822273314034,4.98022538486884e-31,0.124952944370973
4701,RAB33A,5.08139240229896e-09,0.944120765644603,2.11086837255842e-16,0.000114124802721147,2.81874021233223e-07,5.38378533845456e-39,5.81791490043667e-16,5.3243381956614e-05,0.0345237685767842,0.000174373923261139,3.49600259109439e-09
4702,RBMX2,0.00452530601311819,0.492268267441813,3.9307626375077e-05,0.759101328454531,0.666545838973942,4.8795614117037e-09,0.0108396726672815,0.00164517956364936,0.101110913499322,9.66782922518904e-16,0.182871683172527
4703,MST4,0.00148553005643395,0.279032119296065,0.226779462899837,0.352640604354429,0.0738223008501769,3.13038101262376e-14,4.94219470892354e-06,0.0339405135871028,0.641559308551585,9.00619904553526e-13,0.204961024700259
4704,PUM1,0.000276174349555707,0.198966733373475,0.103359617755008,0.000625466184588147,0.0169335312482967,0.026437482825158,0.315627656232603,0.194403691142829,0.41523518862534,2.17919977687109e-17,0.770882177853848
4705,YARS,2.63885115984792e-25,3.73712852640424e-08,5.53777890227399e-59,0.573228707998754,1.94464414590733e-05,9.48143516037603e-31,0.767456324112429,0.0503909565221087,3.539644366316e-11,3.49075865940345e-17,0.0167266117961637
4706,PHC2,0.0107238658614966,0.0809624436543998,9.26662345768688e-12,0.0269846805335424,0.738535073328662,7.07213239249342e-82,1.39209467105133e-07,0.149418246372551,0.161914934259375,0.00225089641372479,0.351993641437466
4707,CDCA8,2.48417103613785e-06,6.47073248281904e-08,1.1363072922854e-44,1.70885838003882e-08,2.05953250839877e-05,8.39545067121489e-149,6.77862225614649e-91,0.00102204323991046,0.283783977775197,0.00318691709782802,2.38005901869927e-10
4708,GNL2,0.304482101083371,0.00334485971345752,0.235256458730538,0.478857870214909,0.00897142388698591,0.0456300761621204,0.113982129815636,0.401231675032796,0.0492659433591058,1.87126496348608e-24,0.00616471367931467
4709,AGO4,7.44156325884631e-07,0.910838660184636,0.635392674100429,0.10261537364157,0.250027903447863,6.46229719669791e-27,3.18037773196792e-09,0.0851903011048941,0.226707726006611,0.00108931651310759,0.00366098245147442
4710,BTF3L4,1.96610670406202e-07,0.0420250360179868,0.00121492300255186,8.17234425772954e-05,0.0001979999254203,1.11224613133552e-17,0.0723339522970866,0.136421925756974,0.0370802727563457,1.13181111845547e-30,0.00701232713186276
4711,ZCCHC11,6.08864776180277e-15,0.187603592101651,0.228536035698132,0.193732143907266,2.36438596524549e-06,9.03850515649093e-66,0.62050359605901,0.42967005671732,0.00670422218777326,1.22438236238137e-13,0.663146990781714
4712,PRPF38A,0.031446966786241,0.105359026547867,2.07206017583772e-07,0.173190141239148,0.00119821845935223,9.0900234449731e-21,4.10051327797622e-09,0.353428324883582,0.0112382457147046,2.61498761906426e-15,0.911921822725189
4713,DSC2,0.0607206216064402,0.000516791486991088,3.28437068530111e-46,1.03667168082856e-05,1.64670158588864e-06,2.20758915739052e-221,4.07411824862196e-47,0.00114737799091447,9.01677295328101e-08,0.0116717802540118,8.91785053802069e-09
4714,RNF138,0.641901838497263,0.945981301335866,0.487089253941687,0.136786577473916,1.89165025720625e-07,1.55952161788759e-11,0.0513629836035833,0.00904883252125569,0.530239821362199,1.20896490161058e-17,0.570571005250783
4715,ELP2,1.72628675257754e-06,0.117913457535129,0.0399076076842584,0.284825714280592,0.0029876360805388,3.6910977764987e-16,0.175558804510741,0.00305304329915591,0.201200035632827,5.05165117930896e-39,0.17606975709041
4716,TPGS2,0.00114395213507315,0.932558884087613,4.99236849308522e-09,0.445977579509785,3.83621148411537e-08,1.76367964424127e-21,8.48107457430735e-17,0.873736291231378,0.0591821931415875,4.23400299258414e-10,0.650822240227744
4717,SLC43A3,2.55284840644197e-15,3.64567467075699e-05,0.701464925757623,0.00331018399306509,0.077014861181409,1.03601978695609e-118,0.000135711122813113,0.240688843396444,3.92785747081331e-05,1.9610637267948e-25,1.59355935156759e-10
4718,TIMM10,0.738372821687217,0.137059958832728,0.00136696010234764,0.233707719627269,0.187078085844409,0.0129821712566361,0.0158135646695807,0.146225593218202,0.913001932454363,2.7298554277914e-42,0.395989294806474
4719,DHX34,0.90077469501578,0.590307616002925,0.000438530009988442,0.00574254516976398,0.224340100390545,2.72797991507455e-30,0.00390361758139595,0.100294603537431,0.272049461659825,7.24273377655343e-05,0.0139042971771239
4720,FADS2,1.81349897483943e-05,0.000743860575557452,0.000310460394759265,0.00286392808925706,1.66997818799476e-36,2.85426828616509e-05,0.0283463342507142,0.84879227701675,0.390039339178379,0.113395520999435,0.95221876610113
4721,TMEM258,6.89266143962825e-11,0.000123743809300422,0.00113009449628265,1.75597348935188e-07,0.000137178258352935,4.77926171872755e-09,0.00439568966768419,0.0414667312241383,0.691199382928407,3.06294670828977e-145,0.0248663779019975
4722,TMEM165,0.127881073744905,0.0141178505518491,1.04741362428531e-05,0.00152994279018826,0.91025867543492,6.02408350144763e-17,0.0265182086503702,0.186934325666695,0.739010469161509,4.1450928854796e-12,0.268637932812512
4723,CLOCK,0.190973112243,0.565900970790275,0.332897822715066,0.155526521098562,0.458134015648441,0.00295579955017678,0.0440686643316715,0.178755935662008,0.794446491658999,1.34214120678771e-16,0.25460147073811
4724,GGACT,0.00404262190550981,0.00757659925315937,0.26326486479142,0.779291730651904,0.271051670752756,0.0665833802607623,0.496493522248012,0.183311432430175,0.00437427569990563,0.00213289169198546,0.00443022630817573
4725,UBAC2,0.0522246060310061,8.01831713279566e-08,0.0107817124086069,0.0728242475418684,1.19366889586438e-11,3.35463763736206e-07,1.5313883929049e-09,0.0778618271816657,0.0684671262797719,8.88140144275477e-44,0.000307986515219787
4726,ARGLU1,0.00175804555550673,0.463986769338764,4.9607336069676e-21,0.0112221801435642,0.0150717518661193,5.07616668725214e-90,7.56828028003985e-06,0.000943368669748474,0.0108058730863992,1.150329098537e-149,5.79458935211206e-09
4727,BIVM,3.31540175075389e-08,0.0281398614293707,1.5036546089891e-17,0.100823516242369,3.13689004461143e-05,7.78749453870592e-16,0.530452788649202,0.415493597338243,3.6734790174673e-09,0.000104802010304617,0.553015811916929
4728,ERCC5,0.0634249434515558,0.607517788093019,0.545902772042768,0.0107093204251793,0.122399070795057,3.04672824040248e-07,0.644661107795852,0.0127705169331411,0.393471051957465,4.85785464147585e-21,0.497132626175703
4729,TPP2,6.28512777106253e-12,0.0849522814274514,5.16252094946302e-05,1.99304522555185e-06,1.95256480488975e-09,2.4293356457621e-10,0.399791043931679,0.0121784194305031,0.0256498735908755,1.88808162894018e-11,0.00084088556670327
4730,CARS2,0.0066317130900333,0.101257375167502,0.0636017189205956,0.713839058400508,0.280599780009072,2.79868428139899e-05,0.939745604879004,0.000405892708663579,0.511857288504879,0.0099919131413647,0.423231787478447
4731,STT3A,0.000222412653770417,0.102911909031571,0.09934903428309,0.0052245525702534,5.50499674602175e-17,0.000598352171337432,0.12013245223203,0.768202680356711,0.0898982622628056,3.00608224941255e-88,0.000369432754519239
4732,ETS1,3.67716736425958e-79,0.0139972318940305,7.30645284780511e-98,2.32458231045905e-06,3.26597458719503e-22,0,1.78900220354242e-50,0.65193483579029,6.60922536785465e-51,4.64779450421767e-67,5.41838242747994e-28
4733,SLC37A2,0.0271180794796095,4.31784305187244e-05,4.21437785552917e-68,6.2788104248102e-10,4.4624167980687e-10,0,2.42149556461492e-66,1.99659240074237e-08,2.38582168128477e-17,0.0141635736595897,3.92667203563944e-11
4734,TMED7,0.0136234713484324,0.0184019976984258,0.00696320966414396,0.292306924393002,0.16108051608093,9.29390709504416e-19,2.75322686543836e-10,0.561037275698472,0.185508037571806,1.40232104792957e-40,0.737414953819674
4735,APC,0.76291199621127,0.815138641717233,0.632514304169393,0.000336384909897347,0.9418924010629,0.106710867770868,0.000658063182907996,0.927172461215121,0.190468694315998,2.38799780977736e-09,0.0621961074225264
4736,NREP,0.350265063934298,0.120323847986628,3.23659403270519e-26,2.27662390582782e-10,1.05614512225414e-108,1.44280792213752e-09,0.000432820688513992,0.215732112267699,0.0162020090143921,0.00246606592374454,0.00112576491529794
4737,WDR36,2.63457791185126e-05,0.0771646767591084,0.00318009204692969,0.0254051416797893,0.340356118273235,4.47302596361243e-16,0.454324314586583,0.00268782759313908,0.716705040900224,4.52244977144959e-12,0.36715641382794
4738,OSTF1,0.0664136737807434,0.0191770195939905,0.0243853415573706,0.00015043419901062,0.641749400350351,2.1163262085534e-13,0.0290398486361055,7.58930379020229e-06,0.423569932015363,3.58818411694903e-19,0.250693630651973
4739,RFK,0.584126533246288,0.909459627832573,0.0106287440971513,0.297638246123577,0.0400472888045392,2.73904008845043e-07,0.0589695922667695,0.0590858882113951,0.517185446663765,3.40327317226548e-08,0.0130805132754263
4740,UBQLN1,0.0620732907849693,0.198832284497882,0.00918284021119352,0.0384699460591785,0.00182112351065115,0.000287793085611234,0.0526558716081668,0.68251902177871,0.0735854425321961,4.98527572614637e-15,0.000367154969331144
4741,NAA35,0.0784215534965382,0.114350958256496,0.301649942836534,0.0961121438223655,0.909081431154046,0.0214534472857022,0.509331469778737,0.315561060210499,0.174430622268775,2.29973033722997e-06,0.0137715835002907
4742,ANXA1,0,0.0443828578206381,1.31088145031342e-05,3.42207130288917e-92,1.95148847984656e-53,3.73910897086703e-171,7.82634002336623e-13,1.28862065280097e-83,0.359945135447775,3.55638459262364e-116,2.99928878428852e-103
4743,CTSL,3.15646228369103e-20,3.28173983750999e-16,9.84886160498063e-114,2.47677778162688e-18,5.32892984911177e-18,0,2.42748818240921e-67,0.405126417529552,1.04063212898936e-18,3.49919724254588e-09,8.72036131485124e-08
4744,TMEM2,1.21701594631679e-12,2.48582537069813e-22,7.80875859819879e-33,3.39756928561875e-40,4.26612153608583e-88,9.03471500405386e-119,6.14097728923895e-15,2.3515337888896e-06,8.16326190781234e-26,2.44199717851575e-86,0.00236091673179723
4745,AGTPBP1,3.21325246164048e-11,0.42315953491676,3.23703935002779e-05,3.49709355681945e-07,0.00339525370555664,2.90883601298755e-19,0.192165293144071,3.60181608002976e-06,0.110648447431368,7.72032976519799e-10,0.0156791140170464
4746,GOLM1,1.17003505293069e-05,0.00896553721896898,2.33865871911106e-05,0.645947338490993,0.0119039232132545,0.0649808656454374,0.123437792650494,0.00355006505186278,0.490617469929444,1.82950434721539e-06,0.00561346069468626
4747,PSAT1,3.69687363213449e-06,0.0743607325868068,2.40122705091533e-26,0.0230149399836249,1.67302522534336e-08,1.81831216322415e-71,2.47585329012772e-16,0.000793516586314196,0.723148215646588,1.15631306325611e-34,0.0363866114777439
4748,ISCA1,0.134646859794497,0.342503198754716,0.299312993175404,4.25296297938592e-06,0.356735618123647,2.94599159446414e-07,0.062369902090656,0.0026314532138602,0.132129197408861,1.47134945010478e-16,0.807801904930779
4749,ADAM19,9.69756467545366e-311,0.0613289471343301,2.18059833802902e-51,4.18620841364093e-152,9.13168365640041e-85,1.04231265748521e-44,3.29940058962322e-11,1.03273742812852e-06,0.351453591736835,2.09174492810037e-77,7.54162007667294e-45
4750,HAVCR2,1.7737287008269e-177,5.63772441583556e-70,7.70916265704379e-207,5.01082942344779e-08,3.995933909353e-34,9.28323172182854e-26,1.09456134119727e-15,0.740360481893248,5.6978755216512e-72,1.20181864854342e-67,6.83726067535477e-21
4751,TAOK3,0.355856750675826,0.56413644992583,3.14715238776417e-08,0.0414734726458083,0.069037018368602,1.44624409463288e-28,0.000130234133755772,0.0345117027117995,0.366094904177603,3.08527858686772e-25,0.211624330149557
4752,USP30,0.159414770585051,0.644356592257759,0.000304370922503738,0.117174048519132,0.000887604397505149,0.570767766520711,0.265572535698623,0.122519668753545,0.00291427883057349,0.000206266866875388,0.135888796782398
4753,SDS,4.17586317853854e-06,0.000327278557815619,1.08921441325984e-26,3.30968938755298e-17,0.000197796088777765,2.63424672892882e-252,1.9147574529073e-12,1.75697200408095e-13,2.21866309086905e-08,1.33324845696358e-05,8.35318690628477e-09
4754,FBXO21,0.000150899306799989,0.26620238023474,0.0818793755166542,0.000400885384168362,0.0117184382989962,5.29027921751761e-09,0.160494002968548,0.811942088412299,0.216159144586821,3.35400083029464e-12,0.731885121970148
4755,OASL,4.65509982633681e-155,2.97494078871894e-54,1.41473745743076e-175,2.1471443067763e-05,1.07101496334174e-34,2.91032704196361e-79,2.9651766011257e-16,0.0425532110898199,4.78175923639732e-42,1.11281753645413e-32,0.003987733114111
4756,RNFT2,5.63731285229961e-07,0.0954920748873447,0.0231013618455139,0.0734051652991179,0.750569597448559,0.0081811912993547,0.025093480916667,0.0802310401719975,0.269429966273089,1.4209570444399e-05,0.417665882325875
4757,P2RX4,1.66936183024264e-07,0.527858757675657,3.67812276283951e-06,1.18974823967217e-05,1.59489718200486e-14,8.48824673140461e-109,8.4640771572567e-18,0.727971348901816,0.042151575489554,6.8633976054904e-17,0.374320301953895
4758,CCDC64,1.4321894689773e-97,5.43210178426344e-05,1.6964818559071e-61,3.09089926806295e-09,3.31564358332269e-30,1.86315952394249e-192,2.3197391168893e-20,0.063006197860346,1.96481842433654e-27,8.27966848223573e-33,0.00935804712802036
4759,TRAFD1,0.130418070843521,0.0231548808797948,2.41802320579621e-39,6.59479082887919e-15,0.976606320085413,9.34888764960112e-09,0.420273995428294,0.000776616691115671,1.34443492131157e-10,3.36855555036972e-25,0.0339016295680777
4760,DMTF1,8.35275843881365e-06,0.709862705825499,9.42479810251921e-09,0.00165244098405975,0.937972703303473,9.33263393945968e-40,0.000615133595582253,0.0327028630922116,0.0010552759225279,6.94788574256625e-24,0.0408692528002824
4761,TMEM243,6.79628999175467e-69,3.50030313420785e-07,0.00116054409753726,0.00390849172955615,0.221870411342306,2.03485841245657e-20,0.0684441145703039,7.95005554758724e-10,0.0604598168471489,7.54891914228511e-43,0.207768397344486
4762,CCDC146,2.87452295891441e-09,0.543562948376104,1.02180424347373e-16,0.00960194564728862,0.0487732478408483,1.11545707427029e-13,0.0377298243033497,0.0191677531129104,6.02312511181417e-06,7.98950029992818e-07,0.000450991559020859
4763,TMEM60,0.227328196974223,0.99694513116162,0.0445238735547062,3.08345974051319e-06,0.20658514370287,7.23079568719566e-09,0.471959874007065,0.00917760083858079,0.387714514491002,2.34082314192498e-08,6.526265396004e-08
4764,POM121C,0.664898300956796,0.0849597920043936,0.00224006776913292,0.00789507341918663,0.886184983959822,5.98924166573741e-09,0.226047578427348,0.726987226045115,0.937534488088712,1.97970147872163e-18,0.990967556664253
4765,CD36,1.37140710552034e-15,4.49194024004456e-14,1.43029082131639e-61,2.11103227650946e-35,1.19583019420298e-117,3.15518326372314e-255,4.39380621422992e-37,3.99706170480957e-20,3.13846419377388e-23,7.21341721219256e-15,2.40326519612543e-26
4766,PNPLA8,2.55947398652588e-09,0.00709317231401072,8.20658412049115e-13,0.336508512484398,0.293856558928542,3.14822565421924e-15,0.000129420701319601,0.0148802591325144,0.847553194573309,4.01389976400022e-16,0.00865948532477216
4767,HILPDA,0.0363860719057892,0.00279159593111121,7.83879492338006e-10,1.14700734821883e-07,0.519227252465068,2.08933738387637e-27,0.0408292008428331,0.11396745349009,0.00204513260759608,3.80775478547395e-05,0.000105118117687313
4768,RINT1,0.939997426368553,0.484885858569077,0.343828717192381,0.0299448290501464,0.0868049862539465,3.6779768310344e-14,0.316858465963685,0.00445012884274332,0.592988788189229,3.21437114472593e-23,0.488172078664926
4769,SRPK2,0.0141365188259537,0.695919799389652,0.194306269142801,0.70272222079835,0.0264095168391081,3.29719540379907e-18,0.00349693230132251,0.168803497729781,3.25293266299968e-05,6.5467237619417e-23,1.73134667273824e-06
4770,TES,0.000744642870481719,0.831595029983194,0.037468219783175,0.621165035394042,2.46338884022666e-14,0.0369793167209229,1.55103437078537e-06,7.73500662850284e-10,0.346962343421976,2.1200393050558e-20,0.615909890795739
4771,MDFIC,3.6852295396459e-06,0.12947309675094,0.26048219730983,0.0751792798091752,4.80767238625511e-24,1.67883921187821e-22,0.0280025731323892,0.144772870563526,0.0299442804047427,2.37513478681361e-05,0.000594373029005837
4772,MTO1,0.369472898093844,0.0115860497049025,0.00175824572336283,0.241778163200151,0.98185917407983,5.01670459145441e-06,0.519372717742381,0.945362067033709,0.393847051110036,2.52908948635107e-05,0.0014471657785177
4773,KHDC1,0.0415923287847033,0.225969409431649,1.91836671390628e-11,0.663873032440325,3.58333542850864e-05,1.50269627941241e-41,1.04521114493074e-11,0.503180937485888,0.891608123286509,0.0273604148279292,0.149807395656101
4774,KIAA1009,0.02684505749369,0.959073612512883,0.508067262003497,0.016843952436137,0.23493016920992,0.0691415267877728,0.139912647517232,0.0859398108893967,0.282470344805025,0.0110461771051424,0.24737647381472
4775,SYNCRIP,0.0246948692723348,0.333145141910365,0.000795427575108577,0.23451500392217,0.639497245111989,3.42346356173171e-10,5.30214674383817e-06,0.153313703088894,0.0503162063047828,1.75361903621395e-20,0.00304651012280055
4776,SNX14,0.276251682864322,0.167482334846731,0.000198536354903839,0.00340798612468876,7.95715441808854e-05,0.0124217174915684,0.0103556132056446,0.205903612326228,0.0113065141919086,6.56239194636675e-22,0.157965518417024
4777,NT5E,2.34812028803349e-104,0.122725350203551,2.03672794733735e-13,6.93526507296051e-06,0.00041234348078627,0.00873248117743314,0.0436079104990278,1.29361099411764e-08,0.000389113895170801,0.0026711047188257,1.51954329409692e-09
4778,AKIRIN2,0.300325039956222,4.98413110237032e-14,0.162826228565369,0.359531162591363,6.88420803273782e-05,5.33964358650476e-15,0.0836158579494263,0.184149841176522,0.351546838501347,1.09527524712342e-49,6.44723626969808e-06
4779,ORC3,0.102446617409213,0.581503349000015,0.00047061631178504,0.000165084083883063,0.0974722163436385,3.54839726037047e-12,4.89936294638704e-08,0.0163994137768723,0.325387772169982,2.1877985426235e-13,0.00177561339584432
4780,MAP3K7,0.943721640279585,0.0520057847194101,0.0182096149628071,0.747723325289439,0.338140376547519,2.53478029335366e-07,0.000179647646711269,0.639548352158659,0.834750618098863,1.28653793057898e-08,0.239027619526528
4781,PRR5L,1.32363234277946e-49,3.62149648869713e-12,9.56143354135108e-43,0.0162128875156957,0.126338905662486,1.31844247537588e-11,0.489735298392685,2.75892952246685e-06,1.60256956210836e-09,2.50190037420694e-16,1.23371410266062e-10
4782,PHF21A,0.00271190564181055,0.0156388728139031,0.255584018979056,0.00252781574389324,9.96928022254373e-06,0.0298738585478745,5.54058142467572e-06,0.0339474467915202,0.0571009979655511,1.10135861831668e-13,2.79400404595737e-12
4783,NAT10,0.0176316503777913,0.242365525266044,0.0938934447724242,0.5623368541025,0.0235103364474356,2.8481774074706e-07,0.0620449269033937,0.0353731106095153,0.779788538015811,3.85538758651304e-08,0.897949297792055
4784,PRRG4,0.00214906484143011,1.83405511015194e-08,2.03858058665845e-07,0.0219211321501937,0.0104729585452471,0.126196980450778,0.564363942036649,0.0117234617520812,0.000113657843849014,0.68665177998511,0.0589931436532961
4785,CAPRIN1,0.0784647385508225,0.00473806204474361,0.000986718798244345,0.151531382130412,0.154320047796014,0.0208296172024292,0.281608455022102,0.0459783908189941,0.0231376627322429,2.20830683864583e-21,0.235885940678968
4786,ATP5G2,0.0689225727685153,1.1012114238828e-06,3.98472078843744e-12,9.01489419803872e-16,0.291038586506893,0.115726748825018,0.0362155650593017,0.0472659332635516,0.419226332879996,2.77038048133302e-164,0.0674448303092511
4787,DNAJC14,0.227405957529644,0.794861705311243,0.00426635123131172,0.0352074366661113,0.303232390968667,0.00227160695205737,0.148718243294294,0.00599197041970762,2.23252777063656e-05,2.60395618666956e-10,0.712793492011725
4788,CD63,4.87733221271827e-63,1.58425800651037e-24,4.79877284931039e-33,2.33472147255309e-05,2.16530092035764e-19,2.3290353640848e-233,4.59956993635605e-58,0.173696130514037,0.000587655241431626,6.51952063735794e-124,2.6020962026222e-27
4789,AVIL,0.641252235673146,0.013024972213098,0.504218847665757,0.736169365108072,0.675558669259412,0.2054165841366,0.318489229748673,0.0213648438630723,0.0694618382110909,0.000102035935971612,0.681247767868922
4790,GDF11,0.0194228144511194,0.737695339653069,0.0796404381411728,0.0646759498301775,0.643106037853885,6.76751427464983e-05,0.492050564244092,0.467608975356907,0.247441206650494,0.0637818517089261,0.306908130020447
4791,GLS2,0.70892738402173,0.467098097272617,0.476603241703063,0.18574708164777,0.561637502575755,0.000928676684228909,0.13205439368886,0.844932093471534,0.132984610368486,0.0180514549171198,0.00316806354845762
4792,TESPA1,6.21395605282437e-45,9.58654163393361e-46,2.35952175776884e-23,1.21483267745384e-05,3.5353294751384e-18,3.44489551685489e-167,1.08997960468831e-18,0.404877420557826,4.02381164353186e-14,1.41548762296821e-34,2.58499375851257e-28
4793,RDH5,0.905764434714768,0.00278224541163629,0.0373025155325809,0.288246137504047,0.693599916514735,0.0113073831444732,0.0153318813520093,0.0641098558154631,0.903650875212202,3.77657655634452e-06,0.908177016954825
4794,AGAP2,1.25083424883594e-11,0.618509736731292,5.07650755992837e-16,0.0268612584558546,9.43425379547501e-08,3.03663491403128e-49,0.00185853190034176,0.371454949290154,9.81397474058495e-09,6.15647770215897e-06,0.980523257293383
4795,BLOC1S1,0.333287896641274,0.0174236280416622,3.03496400286614e-16,0.00143697661671485,7.18696276717565e-20,1.06192512670316e-08,0.00672780829272769,2.64707575148044e-05,0.0322751645354209,2.31907704165057e-47,0.36143309786251
4796,CDK4,0.769330315814121,0.0407107267813845,1.89136461513358e-07,0.000209443105370604,0.0409425701418378,1.71573198114789e-15,3.0682604704905e-07,0.00146500486231028,0.173394027475794,7.61099883925836e-34,0.40135389062994
4797,TROAP,0.00343220980405696,2.53362361905588e-06,9.25640476879705e-46,2.35369857891071e-07,1.47744762056378e-09,8.73888146162725e-121,6.74191614929722e-61,2.16694236094168e-06,0.0124572356360744,9.11635760298979e-07,4.29678395796868e-05
4798,TSPAN31,0.016409603987161,0.205690200864401,0.0297119964126405,9.33472235436483e-06,5.44817194352607e-05,4.93551095314087e-11,2.71215550993897e-13,0.0229709242750398,0.673771561725221,4.63056215281067e-12,0.0665797680627187
4799,TFCP2,0.0649958417457577,0.327663817438518,0.000362189060025006,0.278692913627078,0.68960732262128,0.0505374280381516,0.288567829237551,0.294108719935001,0.120172585421445,2.62340296755504e-05,0.579361303080753
4800,COQ10A,0.225029989033449,0.504492138752551,0.0131753431403976,0.000484899541485634,0.389689754261134,1.76026453030514e-10,0.261482375626786,0.250204855767305,0.929894239734902,0.00106451747817659,0.0096342573898687
4801,PAN2,2.08206991884697e-11,0.0297243632116865,0.0164224888092941,0.278129870216749,0.239914848730154,0.513225233232131,0.253914659799466,0.0596377108178537,0.0969431002867834,7.50169463263112e-17,7.83574840510852e-06
4802,ESPL1,0.0192240462519326,0.00120020490615163,2.380083574269e-28,0.00105479741076248,3.41563306923127e-06,3.1854621539462e-75,1.29440668392654e-59,0.0595071210206344,0.151097143376702,2.03284082405237e-06,1.19177324126764e-06
4803,ZC3H10,0.811814396640543,0.252027239328641,0.937147246332336,0.821404804441226,0.101523196356451,0.00125446787896943,0.14503280750234,0.923194719594849,0.189026853645066,0.183440896940847,0.690504129112205
4804,HNRNPA1,0.116355509442954,0.000930789185364973,2.47318592777277e-31,0.184084227676136,0.238007720787502,8.16665958252742e-91,2.68473626938635e-12,0.09999020684431,0.000333479426423656,4.10225389190904e-200,0.00166435690843547
4805,ACVR1B,0.0446608799708735,0.235424422280437,6.46641982256846e-15,0.243862439052271,0.535906323271925,4.13041845682925e-53,7.80621707291104e-09,0.556433493622386,0.0158711165906965,0.351575905609118,0.000473134471107145
4806,OS9,0.000278898944429433,4.6688879599361e-05,4.38298279141705e-05,1.90246047016704e-07,4.83123683315369e-20,2.49509272710292e-75,6.85957753240096e-33,0.0100931001651134,0.00202408291628709,5.63651409263267e-86,0.0699062493952743
4807,LTV1,0.0140226697830086,0.572777797046902,0.278215745662089,0.0679466056222951,1.08340039969976e-05,0.0396809493912799,0.565196035637109,0.411789654693585,0.675455877558049,1.54051939713184e-12,0.0261654226138582
