,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11
ZNF789,0.464187841347798,0.54891551693135,0.881826009489958,0.489322455310239,0.77035435334237,0.626001893802427,0.0937430674622198,0.261707601167139,0.310108856912005,0.757813018946727,0.0155603063427712
CTNND1,0.0710727378612252,0.78450114203321,0.43693634856293,3.87581282115555e-09,0.23135562338059,1.29963622315431e-08,3.66780939456439e-28,2.92275219362479e-14,0.0490413543896593,0.464033347872294,0.00182373217761559
DDX39B,0.170473730525408,0.215130520618723,0.600079002108951,0.000178801194111118,0.179517155911261,0.0940294422847159,0.000740579688668371,0.369330530776589,0.424760930975504,0.00292796058614075,4.36216904527665e-23
SH2D1B,0.00711338080034836,0.00691761595078986,0.0123989881520759,0.262760450590555,0.00306335605522572,0.0167453237341367,0.836094147501546,0.254991754286626,6.58141042429456e-15,0.152005722906688,0.000207363013117961
NUDT16,0.664369884948365,0.926281623833102,0.00289962112233608,0.320024925711363,0.260242938254383,0.0160028390955193,0.000109286492811425,0.00202247250785477,0.118017581735555,0.433393984822568,9.79158515587606e-09
TLK1,0.465223059103191,0.218913014836117,1.6177648563791e-13,0.000144329604971985,0.0832752105586027,0.00126200965168207,1.16892947487857e-10,0.0260172837988558,0.230065113504308,0.0865634618795269,1.31139702149668e-18
LRBA,0.404618649733646,0.0218571163385847,0.0487901216507754,1.448873271716e-07,0.193883139970887,2.20382178255206e-06,6.73097298106793e-17,0.00192726453995975,0.642423706916664,4.49991140402374e-09,1.38367626587555e-06
BAZ1A,0.495701187269294,0.343030997008601,0.298657923880114,0.511791551597196,5.61084302461392e-05,0.580059866647982,0.454872072390883,0.675280248190066,0.726718008774651,0.399420435169492,1.44095898257429e-09
COPS8,0.620262778991006,0.104109341912324,0.253358682318755,0.0296425310805248,0.323620155297141,0.106715156604089,0.0479480528158794,0.0667907507353369,0.922463965962475,0.479105880389628,2.98051344357835e-05
PPIAP22,0.943445743930122,0.000485683143117715,0.290259143000779,8.9264650340096e-05,0.0349753480253504,0.000337378115108612,1.94062966787053e-06,5.03158397856798e-05,0.056614378019478,0.0211688320298739,1.10205572371651e-87
CCDC69,0.00500248654123607,0.145613671100777,0.215688440521146,0.102967570120178,0.00129999264180128,2.66366334356927e-08,6.25342670639157e-09,0.277368637828682,0.0603693296547791,0.160579369910823,7.98297316439591e-10
MDM4,8.94826826881291e-10,0.0302199896383109,0.129539834378877,0.329934833510065,0.215298348216999,4.63543218223152e-08,0.00533825144213159,0.58335434464789,0.0127538639284476,0.184456769391069,1.47458922519891e-11
RYR2,0.545327090551765,0.0513282476094387,0.348846380583497,0.0255037538969629,0.394696314022655,0.138328833793719,0.00260335620016233,0.44441601771687,0.690496854870583,0.669685050841159,0.22993991467167
AC004878.3,0.879401413262862,0.811104789595413,0.362646224730773,0.11677626993713,0.00582395192050062,0.252736796337361,0.0473796720741627,0.65112022851816,0.23994608495694,0.0614695310367588,0.0267734832937059
KLHL9,0.0598248459868984,0.179906004250023,0.749881491285734,0.787288351045079,0.591316489896373,0.588149741462354,0.038298018255307,0.0194479473524753,0.826334272878993,0.749021199077889,0.158343158446281
NCOA6,0.10624995594091,0.0704817605205924,0.635780589623826,0.275281879765432,0.14887317662137,0.33556668948316,0.329495077051234,0.180847176044633,0.213819833959552,0.471045816802707,0.000692969039226633
STK39,0.441317886881808,0.00692948924049253,0.0222775768309349,0.0261009016785541,0.042726450045251,0.000238609842067311,7.9230679208415e-06,0.000294229418456498,0.0499692810949921,0.85245724251599,0.00076571851705967
C6orf89,0.0543904973161334,0.109729847729985,0.926771165790821,0.45282382713447,0.49717093511948,0.0269619999549416,0.55530378605011,0.911397037175374,0.924608553573133,0.100414794773349,8.33731009789386e-08
CALM1,7.72861989755872e-09,1.32438465000061e-06,0.00375147051756419,0.000834979591141856,9.43806991882928e-09,7.6828399577151e-07,0.14020924411504,8.80420742707199e-05,8.73043187347261e-07,0.0118348049543916,8.3650428979323e-79
FAM19A2,0.552078853957243,0.161449478845389,0.117349457254006,0.520520755044828,0.56830220596287,0.676283478212068,0.712219302552564,0.414598189534735,0.997120803352627,0.237898777638647,0.00354972686521639
TTC37,0.536554474766169,0.861941758216334,0.462132727051152,0.351235949090398,0.0780047101711222,0.00205299270100122,0.141120885179687,0.0787684348541685,0.0198141531179721,0.662857608555552,2.23655663448108e-08
PAPSS2,0.595006364432143,0.845350886311888,0.617062348545774,5.48860299600509e-05,0.844841149756396,0.311318191169834,1.31604514322866e-16,1.7994723804912e-07,0.163410257505942,0.491159433474081,0.65004813837998
AC012615.1,0.153345574797131,0.0420787401667835,0.683823726415888,0.69336419088905,0.00682074462647965,0.113396779134773,0.191978163315535,0.139780448400026,0.877818032461326,0.251080751989177,0.14787877539448
SLC9A6,0.226025412253542,0.180504495951996,0.40711801408158,0.887739868785366,0.0830789861179869,0.660051172046631,0.0332268981035092,0.152918331458713,0.196010995486034,0.391252488253758,0.0933781980064393
FAN1,0.521838441735564,0.494828988053546,0.0177234056446743,0.132408448896808,0.162493507267271,0.108211323175003,0.0216032757281058,0.032634717814527,0.30001661113184,0.0567468339913642,5.2928113410885e-05
EIF1AY,2.40907381679762e-06,0.0593438557902216,0.049191044011689,6.22890093659274e-10,0.0421884507279773,0.284302413982341,2.2466766636373e-18,0.0706005444671183,0.439692797698291,0.711843904661115,0.00163591153844947
MT-ND6,0.112861578918345,0.351509300406334,0.0474486048605669,0.585370896369971,0.00859795079753813,0.476987365794459,0.162818194944083,0.160017255555837,0.0388877787860165,0.547566336507263,7.32989002755036e-16
IPO9,0.289774482319552,0.775049018039587,0.837158600487153,0.542948384485085,0.240439867700064,0.0107898920752202,0.0864182653968103,0.0145104011308664,0.551155161844132,0.4961737614629,0.0191605305641013
CEP290,0.68684611147808,0.976904078322441,0.83560756119783,0.399358053863511,0.289180188155291,0.931881794697185,0.0890234539553236,0.865722831979945,0.342734421557811,0.152129427376779,0.107914167339332
MT-CO2,1.33090658682502e-05,0.00164317738064967,0.788981039329112,0.409200759775444,0.574569568700298,0.981564873424604,0.988673342314807,0.279148134456305,0.000234575260937998,0.580233530990947,1.61371682206361e-73
C1orf85,0.0203736034772292,0.640856110443854,0.00096972428110085,0.030732491361659,0.249724543733859,0.0916201996793467,0.000345332003985668,0.0261069912102569,0.208618652242067,0.685747367538663,7.67008420622176e-08
FAM179B,0.198240510374053,0.0307956879102704,0.389253653006657,0.297643710133371,0.110807926527416,0.000398777551841015,0.378996777739248,0.0952960221761037,0.273189802250123,0.666357384842998,3.97184160562264e-08
ANKRD13B,0.0497547216636642,0.765068135587141,0.795155774783457,0.20557525061562,0.81552731703312,0.0246646432397738,0.000567100161423196,0.00862188934962504,0.0532499347496859,0.815077847213074,0.0913794867763852
ECI2,0.017862929538643,0.445149921976331,0.437910226436503,0.0409168303455878,0.0501651959331907,0.0694961759511677,0.174112632452926,0.768701578570978,0.393053654626631,0.232378113852032,0.000599646107357962
UNC13B,0.292442392606319,0.484422436763123,0.996506044416023,0.000562714738220928,0.216852423663566,0.120734748510504,1.33393102381178e-07,0.016410432521799,0.484970351965125,0.603897755701174,0.0523493431206412
MT-CYB,0.385086477125187,0.000165440708268402,0.465808839184287,0.00914753647788036,0.00205382053014277,0.0206361186244461,0.751726638848379,0.110453812266469,2.11247604590227e-05,0.31172414111615,1.48630051514071e-53
LDB1,0.344901158370305,0.740078112671329,0.0426042488937019,0.939483063349551,0.931883626993512,0.00109200071056352,0.390733054268356,0.310315377173275,0.514617424470466,0.81080442714291,0.00073393252732156
CTR9,0.0401758246580845,0.939462589031292,0.482106164498645,0.000449386875010795,0.98904816983152,0.518104275146572,0.00169814085877015,0.0947021094418805,0.46906699116084,0.870763355759602,3.79645937323572e-06
F5,3.73385734157386e-05,0.242001734819276,9.32613186937478e-31,0.0227904814393861,0.000499428517805163,2.19314032635111e-07,0.724908675774263,0.742350291672527,0.0430481586070366,0.476803626467119,1.99909857837111e-06
MSRB1,0.0581465953182713,0.0171528345654961,0.107922339944725,0.128458217323718,0.428543364470739,3.85543904646729e-08,0.821455102093733,0.965003281071524,0.737194857818847,0.13844955338899,3.16409684151464e-12
ZNF652,0.289649017662917,0.163511244033727,0.0654686760603933,0.0168502228342378,0.132708812912874,1.532886507878e-05,4.74209856398656e-05,4.00434444886054e-05,0.148024244174213,0.0493315096244452,1.47620982310408e-10
SMURF1,0.347433043848269,0.415648322230849,0.541534841315849,0.116204341276696,0.307927211460964,0.803123241321631,0.853965216559108,0.624501318729225,0.361168464948674,0.209965883322739,0.1897800541555
SLC5A3,0.00525768465122044,0.00498675742357424,0.0408245415102273,0.592525659503359,0.495576248367696,0.923515417686032,0.0133923583321067,0.130699960442791,0.0188342933024839,0.232512710351274,4.79830504287151e-06
RP5-857K21.11,0.00601289937859023,0.959181829527638,0.571019657878162,0.0456731941504205,0.167548232947148,0.158673964887957,0.458848360010891,0.703896115537367,0.318878627393147,0.566021142443958,0.00267402610900637
GPATCH3,0.0120644539908808,0.148379827492007,0.707814858167558,0.327686992129382,0.264657288882782,0.809410548926903,0.30705266445082,0.306917743045987,0.454839395563848,0.344011048409176,1.04588250045767e-05
CDC42BPB,0.694911584630426,0.00814311210079288,0.183977978657138,0.00357732454472631,0.148707043711812,0.354726763165089,1.23999196057186e-08,0.00306894551227695,0.567688523918889,0.844327820120162,0.330824575732186
OXCT2,0.722701947468398,0.102372205195842,0.719068747301953,0.00531373213864552,0.10153699846217,0.597075540738665,0.0245222969069738,0.766272920959109,0.740164467418372,0.864664507997447,0.000156085006601719
RPL10A,4.64309490938402e-06,2.47373446050801e-11,0.371328265457991,0.387853615697619,0.0871149602605062,4.98386086115222e-05,0.0581582789606908,0.0424846370163007,0.951411815471793,0.518242565233867,6.86805527358954e-107
MT-ND2,0.731149575514114,2.88368999585131e-09,0.0230957510906071,0.890678118893915,0.000644519020926105,0.37313650102828,0.0129913345865238,0.901352537910071,1.86269936988846e-06,0.00236195572740695,3.05034742792446e-46
RCSD1,5.22665444425711e-08,0.373908676997301,0.0211488114423873,0.463829619178141,0.010429530617636,0.182511208266616,4.75160810168493e-06,0.00648090417102091,0.0766674960781285,0.0115973199027704,2.82626075848195e-19
FAM169A,0.910291732465536,0.917069672346113,0.748216733023167,0.94054641028167,0.348475045085042,0.425770385263917,0.0201493701332698,0.0632029131503513,0.110195478017631,0.682635206848783,0.00026296907676924
ZNF830,0.104239487196646,0.632431615582159,0.690272215772691,0.136179964150375,0.763367037161473,0.331010580892147,0.100202845839457,0.0269279800000956,0.139362955830831,0.745701845010654,0.000107222655279751
MT-ND5,0.0103576282262417,4.17650463372843e-05,0.70517111821653,0.279078167774411,0.000431176463688647,0.44912061252019,0.44168845891961,0.995677793954099,0.20013262959892,0.83608036096795,3.98112317911337e-54
CNOT7,0.127649581075379,0.0409969789129985,0.149818335590729,0.908020936943787,0.131109894452397,0.0983391072367137,0.888975225286563,0.726092966961727,0.229434929083866,0.977711478866659,5.96336446970314e-18
TMEM184B,1.9306172167501e-06,0.0148298810612131,0.203408195122213,0.0417065474192865,0.241780815958487,1.25820551173788e-09,0.359680934894969,0.0555852834521446,0.721229832586903,7.38148846584118e-05,3.78076889327409e-24
MTOR,0.363423254041362,0.558084478940498,0.0525247687051859,0.161885661358349,0.610545216250579,0.31631944775827,0.133750050614626,0.00333761003439147,0.596418811837875,0.489340095331673,2.79411084349772e-05
SCAMP5,0.0846182243483434,0.0043250385390105,1.02094565478249e-05,1.07187387700431e-05,4.60273668032418e-06,1.09555036376186e-62,9.8833309646138e-05,0.0211085215393531,4.45746645539349e-06,0.000854609935504728,5.13137978754652e-12
LRIG2,0.000735293396194754,0.23015200725482,0.0925470005812088,0.0617189474383409,0.00454106593763216,0.906712491117248,0.0314261352101238,0.00683170241624041,0.473595320760449,0.153622788136163,1.09626122258207e-05
MT-CO1,0.000212498403016854,0.0368552018629439,0.0047146080636206,0.620287772764578,0.000704489872603692,0.387171439549256,0.249641428739409,0.991090246677639,1.35937508527804e-08,0.0250646368277232,1.6087594546333e-155
PNP,0.350756379600981,0.502442519091444,0.0371975087754832,0.0645997420509479,0.435279194412414,0.175192171567177,9.64746238558538e-05,0.529441625092062,0.0535082385305819,0.551018930081619,4.16119048112382e-06
GK,0.282653815748017,0.430567593277035,2.70698138458239e-13,0.000237823132065931,0.40808876666752,0.00515665629378772,2.96898486049857e-06,0.413990204065493,0.881380221912452,0.0189774493396592,0.0128197166242428
FOXJ3,0.19006263797132,0.942674177934257,0.303620356280655,0.35074111947321,0.509306074684726,0.267130946587675,0.0249414934693947,0.368865503654666,0.990282343414113,0.945728775966372,1.67952128824585e-07
SFT2D1,0.012839609901359,0.141207008994598,0.0246256984333592,2.31257692302514e-05,0.000550027114173129,1.13679870567384e-11,0.231831640890083,0.398013551159843,0.0179002457268455,0.526361800418202,6.28023518873887e-33
CD247,1.91562936956483e-17,0.00761545836405262,2.76699153736456e-12,1.16483882836947e-19,0.994642612142301,4.18814207971112e-23,8.23629085290809e-40,5.39406768943174e-24,0.00152568833229258,2.31765227601794e-07,1.90302283484759e-29
CHAMP1,0.363725672056914,0.746443247001036,0.0347668401896311,0.0347205465827953,0.326572905395461,0.00780732917302882,0.0141205276200722,0.00867201530556296,0.181467651430088,0.676484636722835,2.77558104841013e-05
INPP5F,0.000308988186260091,0.11310048813087,0.00310069344860004,0.0566164721390277,0.000117244366414986,0.198678285204087,1.19118688484822e-05,0.529435307837994,0.00777174345965551,0.131513318256393,2.00431246379547e-06
ARHGAP11A,0.823910472309212,0.0552037540218283,0.558554815869146,0.00185319507900783,0.189549852299877,0.00381244638405197,1.76921219897589e-11,9.58305772596606e-10,0.474903232905148,0.93638159553113,0.0727168974228912
SUCNR1,0.505442220166508,0.697556221473083,0.393193001790528,0.00454463946115411,0.695050567461036,1.14859577570712e-07,0.00131355838185486,0.000295601663693579,0.697989679779149,0.401991006259023,0.465937178131568
HMGN2,0.231611247292096,0.0129556683718704,0.724330295617165,1.70041680293077e-08,0.893837181395672,0.0117275268006422,2.4297561177921e-10,3.98557721435886e-07,0.766013110646438,0.149312486141386,3.36862611507961e-48
SELM,0.00197853249830173,0.0169543318095611,0.212885181655475,0.000108426474459131,0.0529237555026459,0.000167448796918637,5.41765754070739e-05,0.0167253042604137,0.0378927765638292,2.93561673094758e-05,4.99901785113023e-46
UBE2J1,0.00048117362674417,1.76715911661879e-08,6.18363223839697e-05,0.0988198298814703,0.00169155139426258,1.51703124634018e-19,0.832497822784283,0.0294643800926589,0.00175014391188132,7.99688258153297e-05,2.2259626078761e-30
OPA1,0.459695828736168,0.407802917740808,0.383761711819807,0.603926247390472,0.0448116835591832,0.671774954606255,0.000374754067011546,0.0841516631992304,0.365402740817927,0.188237260904183,0.000147115221305069
DENND4B,0.000334753222404062,0.171116281677348,0.037083143023591,0.0794191675171771,0.72943678567161,1.1297780233846e-09,0.000259591621568498,2.01957587358502e-05,0.697735326273687,0.426641549514546,3.81222590002355e-12
ZNF277,0.739553813027592,0.120444323274993,0.0488310543146587,0.902289331197391,0.940666771914198,0.534267974059729,0.0569738188554428,0.000113415610676105,0.32348380874062,0.111065355980418,0.0760808780149013
MT-ND3,0.00817550923618398,4.0626646909192e-05,0.681301785586583,0.757407557860176,0.00022815440845002,0.0548310290334379,1.83345542485858e-07,0.064675097459249,4.18868488090704e-07,0.245363562855904,3.96538149332982e-39
KTI12,0.326540514029828,0.26925499233378,0.0587939892029097,0.317516172056283,0.115991405787447,0.286264659244711,0.0252939858140957,0.246285773401273,0.047174670168354,0.514277866273659,5.06831781174713e-08
SELT,0.0410159884905813,0.0436294450047717,0.0494697961449593,0.866845251375765,0.392046050349428,0.434085817131394,0.444451320585221,0.426076154691251,0.532035241407389,0.18903123715414,3.18468900013391e-15
TOX,0.246372523933881,0.173719350137655,0.00455412682140836,5.73063255165946e-13,0.266284807876474,8.48290522015024e-19,1.89560943443686e-30,3.0563427729843e-06,0.139274042863681,1.53044374809048e-11,1.86003188035359e-07
CD3E,1.31274439836577e-44,1.12892332483407e-09,5.68555813409051e-23,1.61948876378453e-28,2.38703992978696e-09,1.43953045952749e-29,4.78318748285639e-43,3.63276556883232e-22,0.0645311220008297,2.21460238781812e-20,1.41653882422148e-48
RUSC2,0.740592946366338,0.546786977395461,0.269652800311257,0.125291655360018,0.0301036519882599,0.1887831216552,0.000546193733551843,0.16234976818306,0.00474378677401496,0.275445893801591,0.339489730929904
FICD,0.061268010309022,0.0144086227761071,0.00899657003523243,0.00915309128179907,0.0119044469244864,0.140280231326855,0.00930345277081733,0.00980371668562637,0.705717660062101,0.0147408463414267,3.17290766826799e-32
OSTC,0.00144861318574321,0.0184836291547281,0.222395338132322,0.806706849032784,0.000976668793081603,2.47253022440131e-08,0.768951598357434,0.312087719091209,0.0352145600076975,0.0265930693897773,1.14830557205123e-33
R3HDM4,0.0437058177906641,0.0111640944154069,0.481660308183475,0.158256420680044,0.234341614182106,0.0256036939829664,0.786529027444713,0.859135510795243,0.0276122132033416,0.367470206083353,0.000320773134185999
TSEN15,0.00249521619600441,0.384907539668938,0.0196182917129323,0.00583804110482372,0.600294985641286,0.0206569403853917,0.00229551542615611,0.787008562616474,0.0294327984482937,0.208643830054428,9.68412756936569e-13
LTN1,0.883855004231231,0.11455320044259,0.929759650937098,0.153460735380748,0.0197403644541436,0.444858042806995,0.750603175222266,0.241208420147125,0.171768047472608,0.132568692105737,0.00118325877478295
RUNDC1,0.0221865411270495,0.444947708419819,0.420659517282108,0.31919526721241,0.822253357585104,0.995317504160307,0.574313027130446,0.314757630362994,0.393051023157562,0.206782373070587,0.27882460248664
CCDC152,0.699510834184923,0.322618222092473,0.591383238395214,0.282600452804985,0.58744605355385,0.0303049250037463,0.00410957204398627,0.312656121300268,0.328245521296619,0.708531682114616,0.00203878740478883
MIR4461,0.226639528267574,0.335460192022151,0.841494361542917,0.000256857209672235,0.0300170541246068,0.349067885488146,0.0400790532159577,0.299685466811432,0.0125929811657009,0.731306006463889,6.85061986513199e-05
GRK5,0.0664635446320134,0.963918578466946,0.0926658749231116,0.251138495819317,0.106585101294525,2.05462253827171e-07,0.00935063784112716,0.0155906767031176,0.00558920742035369,0.242815145508797,0.000440273241621805
TYW1,0.221440078479826,0.0659642366017675,0.137740947291554,0.00642075183816668,0.734252757281517,0.376682954301348,0.920618020032258,0.0833974926504493,0.351658049091402,0.972700412997609,0.000126318787906535
DCAF12,0.750999363098056,0.156237236970655,0.733389317693016,0.354787033584546,0.892285727210024,0.016778796018832,0.652430816399559,0.737097493953342,0.3920400111333,0.85548467766865,4.04180470158409e-08
SFMBT2,0.0020085974199521,0.108302342249333,2.59022022454724e-06,0.274697499801215,0.455754834909202,9.46664175757242e-06,0.0485384290024863,0.977053943387573,0.586954567164797,0.0851569879172061,0.000871169852343508
ITPRIPL1,0.0302877718075705,0.824682827309144,0.405934962880632,0.00100985140875541,0.0301397748010615,6.59850980810847e-05,0.000870446409233993,0.00168260076036976,0.479526529375035,0.230572925004002,0.000162031096840088
MT-ND4,7.10214084612585e-06,0.000498858915325817,0.422672790064288,0.890167312500979,9.98457778734485e-05,0.326121109765668,0.0926340360369396,0.815806443354326,1.54531793923602e-06,0.80518692572955,2.61339298667154e-81
SMC5,0.0120235138401858,0.0976235678466548,3.40318402650998e-05,0.0432170256630721,0.291710894195678,0.00186605499905534,0.000192762485717975,0.0698964606067917,0.0100599199512163,0.133125202611999,4.09999542325289e-05
MT-ND1,0.000144459017764069,1.28480028671881e-07,0.133156797037155,0.967282526657016,0.00608849813565726,0.917128731559924,0.0778201414564241,0.878406452699983,0.00902215581541708,0.935704320146607,1.99679248523103e-58
PRMT6,0.418514965892705,0.000359710365121972,0.223640920880362,0.0603775814915614,0.246535965032584,0.0713616407936134,0.0810873905229053,0.795383363462144,0.246229880966842,0.390814380298165,0.00259168189230974
SHISA4,0.428259162679348,0.595071429034854,0.337852381690496,0.0577648929683546,0.421452698288694,0.244589826266755,0.444211892356643,0.78255929563075,0.59553900677658,0.872017709557058,0.398866053210436
KIAA1737,0.0262547322770677,0.783599088112932,0.215390374457462,0.973234249315536,0.336148155733408,0.044872787128478,0.36250598282988,0.912761855478155,0.43974914210604,0.387506877105478,5.60587481342964e-07
CAPZA2,0.0102780866844401,0.11092067689795,0.21088038351277,0.280218355645545,0.191254602016032,0.925749411929841,0.0405724370779194,0.0267185148723969,0.00572881411653582,0.0159228447762022,8.03476134932824e-19
MT-ATP6,9.36947835580158e-05,0.0196359019272929,0.917191700219659,0.00794996555868705,1.88681273241746e-05,3.66741373769892e-05,0.79468321343937,0.0137602110763629,1.78567466229093e-08,0.00134377965020747,3.81732699153186e-63
TOP1,0.0166217801788888,0.0142367337749522,0.00279250573527219,0.59878218291038,0.805087295871814,0.037203449913123,0.00079781111703789,0.0956364361686307,0.939958605406962,0.241186728773678,3.02203538868346e-07
PRC1,0.390495085185894,0.0680632858711804,0.366004316488535,6.36392555469973e-05,0.00112094054789691,0.00506353158063264,7.57714957730681e-11,2.21776492102859e-09,0.0762797081792421,0.415338944234245,0.00180811788133491
MAP3K3,0.832799971562653,0.00421932383469672,0.535693219713438,0.0448410462247345,0.390242223193706,0.0542984476113546,6.55703595742688e-05,0.0676645898212908,0.00132791714985502,0.00511952467156407,0.0158152735412959
SREBF2,4.29943376927614e-06,0.0100468851171658,0.525614576064487,0.0936968375875353,0.0403497730085077,0.101918730247656,3.6808155420203e-05,0.00682820021153683,0.221082619449466,0.202461073302475,6.89044508561897e-08
C1orf174,0.864014333759802,0.832816142552646,0.100477512888425,0.140073623130386,0.707275623543515,1.13010452311481e-05,0.271466809309796,0.0385943538451499,0.859821540313309,0.0120043014863822,1.70006090635928e-10
RASGEF1A,2.63640191589379e-05,0.00843986596770699,0.319069313216695,3.87854738836203e-07,0.450833589812348,0.370483146123155,5.0739038300316e-09,0.0092815940648413,0.156991701784285,0.00181759901150659,0.00209382252734301
C9orf114,0.0145696372480719,0.36456949411199,0.781393043897507,0.703925310305946,0.873274648947943,0.394597620760877,0.00252797325815917,0.00383389473611258,0.141322297885986,0.130288744113216,3.93783406355747e-06
RPL39,0.000297907748395328,5.23098589054993e-08,0.187850988310001,0.695413385184525,0.0591309791790555,0.0264626635040761,0.923085731029898,0.62919961316259,0.782071774741478,0.000370178131620297,3.93438314084864e-65
DZIP3,0.0322090300289721,0.154087181591887,0.689495164067453,0.211549536285443,0.00469310022690771,0.00015436287241677,0.0232664703844413,0.0744586485642843,0.246558470630448,0.00151857923690997,0.000571130465590211
KIAA0753,0.282264067623797,0.268325375938932,0.656774622535133,0.898338295951467,0.220058055139189,0.334624370852011,0.394127282574039,0.407005394732883,0.674782710969644,0.915523288465448,0.0453429704299021
DCLRE1A,0.150538273286723,0.319331108274145,0.0179539132412162,0.0350165458253393,0.253828524445921,0.00607243524044044,0.00805950629597069,0.198004601138372,0.00408663807952735,0.201808613963147,0.0113559870590328
ATG9A,0.168641259039539,0.576121098422247,0.241539303996258,0.484961484599084,0.155727662015939,0.161742260004073,0.0357236947227258,0.0652095861704313,0.293118643567128,0.44717782313194,2.9237812882131e-05
APRT,0.448968078235634,0.000595104113650304,0.0137134154933913,0.620780483834211,0.0615818244639701,0.407374694724819,0.871684445556223,0.0237713314822163,0.0590793705107558,0.0023342609463087,9.39089980544217e-43
GPRASP1,0.888201844440965,0.417868243067323,0.591330363301163,0.021036965461149,0.144830286389233,0.0109337047768487,0.0301575025750625,0.00397094713637768,0.693208474352201,0.746622328111143,3.83092484181423e-05
TBKBP1,0.120302517318877,0.192044337500601,0.0949173839141687,0.00870866965149736,0.397051374531453,0.648903895140857,0.220369525873775,0.370975807038239,0.870086398122546,0.759251897367452,0.00457701209023821
CCDC167,0.601499653575972,0.0366095213133445,0.0674233897820953,7.30403728974416e-07,0.00822818316130318,1.74450112440005e-09,2.95020943180804e-16,1.43235705912985e-10,0.252048972091926,0.669714990732875,1.48805174900184e-19
MT-CO3,0.000326252417154006,0.00459355927633916,0.28519322845638,0.0229750461437573,0.00157265438895736,1.12719247350353e-06,0.527871885777817,0.60572107729366,8.08070742744349e-06,0.617257624737321,1.318314871755e-61
L3MBTL3,0.233142003606493,0.570121736319294,0.233750574073734,0.540864427585207,0.955634888082879,0.0320118978646369,0.0864187463828643,0.0250298403061582,0.0105222907788777,0.718603490347397,7.69941338624736e-08
DMD,0.000360674758332058,0.564860625439042,0.207518550873291,0.796697061620177,0.0103889308011411,0.000261892588813373,0.418116538697904,0.357333287692643,0.203599991182024,0.151997873696654,0.192304242182102
NAGA,0.00011034011111746,0.00545075251392523,0.906077847482991,1.33668211214155e-09,0.956131503560675,1.33369208810212e-23,2.01229085850326e-13,2.98902342301335e-05,0.00123332119156967,0.973653358400595,7.3602232615322e-13
SMG5,0.147076115502131,0.135500137154045,0.0416220849144657,0.620681913399826,0.149313055738189,0.153763593172142,0.87238090308956,0.395902028215786,0.684958282716983,0.0989486626872157,9.30944930345058e-08
KIAA1279,0.102305007280011,0.278714534730601,0.734176580863948,0.729105878921879,0.543498039977864,0.441841832787487,0.45932686804918,0.745561653350926,0.171873808461753,0.228839852174391,2.13320104176609e-06
TGM2,5.63471314506169e-12,0.415726125662534,0.175823392768825,8.86004028566381e-06,0.412286782192847,0.0203217366983571,2.37482047144191e-13,1.99428048950703e-06,0.194667418533397,0.358577265797657,5.8541923018469e-09
ARMCX6,0.424668669598466,0.98645399971582,0.102463918479372,0.108818158124871,0.962386097751229,0.889287173638654,0.047734927636493,0.224677360743818,0.378675413171005,0.0378175670872268,8.96712159400649e-11
PJA2,0.200407861587382,0.316036936490841,0.00187463170479876,0.0576980096002484,0.0616873652354228,0.0835561153644012,0.00103284638901587,0.0020986144391964,0.745088862821952,0.478441751524056,3.10693699479584e-15
SGMS1,0.320757035884325,0.437526693650198,0.166613992341139,0.00123522127467172,0.33360814719826,0.000141771754078537,0.0353852709672671,0.813152077155057,0.0571869941892684,0.143611337300914,5.84085596639365e-12
SNORA25,0.514425280735653,0.227112494751753,0.553555339344149,0.0241988166157067,0.484374206130948,0.333733920206658,0.244782167497343,0.902180084066775,0.619888263864541,0.512073489644212,0.000119631976189292
SNORA21,0.516817989587398,0.104834086572398,0.600368775727476,0.854728016818781,0.250745112170452,0.0697431111918018,0.756363040096798,0.783974917181831,0.287394743660016,0.331675778647119,0.0707865544907523
SNORA63,0.585531378687247,0.317597607501659,0.82653700426861,0.0954636223345674,0.922003807403362,0.642973668980708,0.174825582599268,0.889644583524182,0.349273948876144,0.560941989792609,0.000101873882259144
U3,0.500945662899527,0.758911013439576,0.937511412604229,0.0308547050749863,0.127479140602035,0.00215492517661278,0.0892261791618329,0.371093394004647,0.857301383639592,0.385202126527791,1.82050223284253e-05
SNORA1,0.00423073568784896,0.398520609509987,0.0461902657195575,0.322261987488801,0.615713487000369,0.484613953932325,0.0824431480944749,0.422358897328711,0.0739816306792877,0.96603865786049,0.0506616587335605
SNORA27,0.930991008246289,0.215241121789716,0.877772179697038,0.356807693329792,0.147686915444372,0.845146388555231,0.338875510649039,0.554928333155495,0.892943293626524,0.0244327088989627,0.780783209872909
SNORA31,0.147604080483481,0.529529258322242,0.389480494685676,0.233188181892221,0.809296698616841,0.171715237881946,0.11707284668179,0.44769801335191,0.30122873370136,0.195570489703383,0.000938943503674656
RNU6-37P,0.585904976514811,0.314249401899615,0.863096433065341,0.546982011785161,0.252201117299176,0.632983742316447,0.727687939423323,0.951337757131945,0.758487719685103,0.61140591746833,0.00147713007610053
SNORA73,0.115000485269271,0.465125851395481,0.592017004921967,0.722339251758291,0.557110200062894,0.203934014651106,0.0717830394281987,0.289308614762423,0.375729848822375,0.613671910589694,0.239900088059177
